4,1965/10/03,716.32
8,2007/01/24,484.15
16,1985/05/21,918.13
10,1964/02/25,524.57
19,1973/12/12,491.57
10,1961/09/01,15.89
2,1975/07/15,905.53
10,2007/08/23,923.92
6,1969/03/25,597.64
6,1963/11/26,728.66
14,1979/10/24,601.51
18,1986/03/31,23.78
12,1991/09/08,88.83
7,1962/02/27,876.59
14,2012/09/07,495.94
6,2005/07/25,304.61
19,1992/04/19,444.83
7,1994/12/18,479.62
9,1999/03/16,610.88
16,1987/04/01,589.51
8,1987/01/19,57.59
9,2002/03/03,499.95
5,2002/07/28,549.12
13,1983/08/10,90.13
16,2013/07/27,581.92
12,1973/12/05,59.91
16,2007/08/15,638.27
4,1997/02/25,91.35
10,1977/02/12,668.1
10,2006/04/01,11.53
15,1985/03/28,434.89
18,1960/11/04,359.02
18,1984/02/19,923.69
11,1993/03/13,864.51
19,2011/04/24,979.51
9,1977/11/05,473.43
17,1976/10/30,124.65
5,2005/12/17,869.37
1,1967/09/13,662.99
6,2004/01/01,2.64
3,1986/02/21,712.45
17,1982/05/29,936.17
5,1971/06/28,378.05
11,2009/05/21,735.95
4,2001/02/09,474.41
1,2010/08/04,47.03
7,2010/12/03,787.24
6,2005/09/27,96.89
8,1991/01/22,8.13
17,1989/11/13,891.61
10,1997/11/28,39.35
17,1968/09/09,348.36
0,1967/08/05,119.36
8,2006/05/11,620.03
0,1976/09/12,111.17
4,1966/07/04,289.54
8,2006/05/26,693.67
14,1983/04/12,866.4
18,1980/01/13,139.93
15,1961/01/21,824.72
11,2014/08/10,818.03
5,1965/01/14,548.59
9,1978/01/06,644.01
10,1961/06/07,58.73
15,1999/02/07,7.32
16,1977/08/03,396.38
7,1983/05/05,405.3
12,1977/06/16,441.72
19,1992/05/25,313.74
13,1975/02/05,699.78
0,1988/02/08,6.66
5,1971/11/16,948.07
18,2007/06/14,863.54
11,2007/09/03,403.68
18,1960/04/15,581.05
16,2009/01/18,329.75
19,1982/08/01,976.12
1,2000/09/11,401.86
18,1975/01/04,236.45
2,2006/07/19,133.91
1,2006/03/04,474.27
13,2001/09/02,705.23
4,1977/09/15,871.29
2,1961/08/27,417.68
11,1981/07/28,92.59
14,2008/11/23,73.93
16,2011/08/21,690.27
0,1965/08/01,930.08
7,1962/11/21,32.3
15,1961/06/03,711.75
13,1996/04/27,668.6
6,2002/09/08,961.5
0,1998/03/15,696.48
15,1993/02/13,723.84
8,2014/09/01,494.99
15,1989/07/13,85.71
11,1983/06/14,468.36
15,1983/12/23,235.23
0,1961/03/07,149.85
15,1984/05/09,637.61
19,2003/05/04,68.61
0,2012/11/14,357.2
0,1983/09/09,244.63
0,2001/06/10,981.54
13,2001/02/11,543.82
6,2013/09/20,572.86
3,2014/04/21,561.96
14,1989/02/07,431.06
10,1993/03/30,298.95
3,2013/05/06,590.6
6,1987/01/10,893.31
19,1981/03/11,80.18
12,1979/01/15,790.53
3,2001/03/05,285.23
8,2014/09/24,271.89
3,1974/04/17,799.24
2,2001/02/01,545.14
2,1969/12/29,12.01
13,1995/06/14,43.34
3,2001/02/26,235.84
1,1977/04/14,59.64
18,1967/11/25,337.11
5,1997/01/21,905.08
14,1960/06/09,841.43
0,1978/09/15,874.52
6,1964/01/01,81.2
1,1989/11/12,77.57
3,1998/06/04,718.94
10,1991/06/29,691.14
0,1987/07/16,518.34
18,1990/12/26,146.57
6,1981/02/03,454.87
11,1988/08/10,826.52
16,1977/04/11,613.27
10,2014/10/07,835.31
0,1996/07/03,61.1
3,2013/02/02,565.66
12,1966/08/24,313.19
14,2007/03/22,28.94
3,1989/11/03,707.54
15,1975/09/25,81.98
19,1986/08/31,138.23
18,1986/10/17,780.87
11,2006/04/02,75.94
7,1974/07/09,550.51
11,2011/08/19,635.88
1,1965/03/10,781.41
9,1974/05/29,908.41
3,1995/05/26,876.19
4,1963/07/27,679.53
7,1990/06/28,864.23
7,1969/01/15,661.29
7,1980/11/20,101.45
10,1990/12/10,100.44
18,1970/01/12,564.2
5,1979/09/28,105.35
3,1967/07/04,42.38
15,1991/04/02,744.62
18,2004/08/03,522.72
0,1981/05/26,238.03
4,1986/10/15,32.05
0,1974/05/09,742.68
9,1987/11/30,662.45
6,1986/07/14,991.38
18,1977/03/19,822.35
7,1960/07/28,570.46
17,2004/09/26,523.19
8,2001/12/30,931.34
16,1961/06/11,712.28
8,1975/10/24,362.43
13,1986/03/17,963.95
4,1996/10/02,449.69
0,1965/07/07,830.99
14,2005/02/01,916.89
16,1975/06/09,593.79
4,1960/09/14,849.51
17,2002/05/03,208.09
14,2002/04/29,903.84
15,1998/03/09,794.68
10,1982/04/24,217.75
15,2000/01/30,811.35
4,1978/02/15,950.91
11,1994/04/24,44.5
19,2010/01/06,66.09
19,2000/09/07,123.73
13,1992/03/24,541.89
12,2011/11/22,436.74
9,1976/04/11,401.19
13,1975/06/09,67.04
11,1990/10/09,14.82
1,1974/03/19,825.81
9,1976/01/09,160.55
17,2002/10/22,158.39
1,2003/11/02,392.87
18,2006/09/04,902.53
5,1963/10/18,817.75
0,1999/07/08,708.69
0,1982/02/23,321.18
1,1984/02/17,724.59
12,1984/07/12,423.19
16,1997/06/04,639.06
18,1976/03/19,17.02
18,2011/06/01,789.64
10,1983/06/24,401.91
4,1978/06/12,101.07
10,1966/11/24,867.53
12,1965/03/15,646.52
5,1962/12/18,79.53
18,1962/08/09,541.23
2,1979/11/07,131.17
2,2008/05/25,290.58
12,1984/03/03,150.53
11,2014/04/09,147.73
6,1963/04/06,113.87
15,2012/09/14,184.15
7,2001/02/08,139.88
19,2002/07/03,759.12
10,1973/06/16,199.29
11,1990/06/21,681.51
12,1993/09/20,340.06
15,1997/04/09,299.88
12,1996/07/08,215.91
17,2001/03/20,919.93
10,1982/07/24,729.31
18,1980/06/07,637.24
13,1978/03/28,819.1
15,1970/04/06,864.38
17,1999/02/27,995.79
5,1988/02/09,425.99
11,1985/07/19,856.99
18,2010/05/02,163.37
4,1977/03/12,3.71
19,1998/07/29,24.98
2,1966/08/07,72.54
12,2012/11/20,786.43
0,1997/04/06,843.52
3,1970/04/25,929.25
13,1961/08/05,971.58
4,2004/11/26,71.58
18,1999/04/04,7.32
6,2007/06/24,365.84
1,1962/09/07,258.2
14,2007/01/01,811.5
10,1985/11/23,224.26
2,1966/08/17,749.14
6,1991/02/23,903.59
5,1972/07/04,352.35
15,1993/05/05,77.12
18,1995/06/06,583.24
2,2004/08/06,673.56
8,1963/04/11,367.27
16,1992/03/29,702.29
7,2010/11/05,134.23
0,2000/03/12,792.1
9,1987/02/27,999.09
11,1999/01/22,649.69
9,1984/07/17,774.35
2,1977/07/21,365.07
14,1988/09/30,442.62
5,2000/03/14,347.13
1,2013/10/12,322.66
9,1969/04/28,227.75
12,1970/03/04,756.7
0,1974/08/17,575.94
10,1961/07/14,973.93
17,1984/07/10,14.07
15,2000/06/12,759.43
10,1972/02/11,919.87
13,1989/03/03,517.13
2,1982/07/24,472.69
1,2009/09/29,267.77
7,1993/10/06,299.15
17,1979/09/25,499.71
10,2010/10/20,376.47
7,2000/04/28,692.9
7,1985/01/04,444.33
7,1996/04/22,791.13
0,2013/02/18,786.94
11,1962/12/24,98.21
15,1984/12/24,501.84
4,2011/08/28,641.1
7,1963/01/05,944.1
13,1964/08/07,264.75
4,1982/10/17,893.5
11,1983/10/01,813.09
10,1979/06/30,654.35
15,1965/11/27,91.47
12,1991/09/27,76.93
12,1997/03/14,702.96
14,1982/02/08,745.91
18,1983/01/27,783.4
17,2014/09/22,971.77
1,1978/02/12,525.18
8,2009/04/06,950.86
19,1984/02/09,750.79
0,1986/06/19,528.63
