19,2009/02/11,213.27
6,1975/08/25,574.6
5,1960/01/23,915.13
10,2010/11/10,280.31
17,2003/09/16,699.17
12,1983/02/03,712.98
12,1996/11/01,418.07
6,2005/01/11,3.01
3,1966/11/13,575.26
8,1976/07/06,912.12
11,2010/01/06,661.59
14,1984/07/03,951.58
14,1980/05/26,233.44
1,2013/08/24,881.38
18,2002/08/20,392.3
7,1981/05/16,488.34
15,1996/03/23,745.19
13,1965/07/25,521.27
2,1973/09/05,668.93
18,1979/11/30,244.88
0,1987/10/06,90.21
15,1973/09/17,13.31
2,1982/04/25,772.07
17,2014/06/21,356.2
10,2014/02/12,678.94
0,1980/02/08,410.18
10,1979/08/09,715.62
9,1978/01/12,757.5
9,2000/04/06,507.73
0,1997/12/22,290.9
3,2006/04/07,844.09
18,1992/05/28,93.57
8,1984/10/16,536.77
6,1988/09/25,289.01
10,1981/06/11,297.52
6,1984/10/02,705.21
11,1996/07/08,475.24
13,1966/09/30,138.56
17,1979/11/06,267.33
8,2002/09/30,166.29
4,1974/05/25,96.98
2,1981/01/31,313.55
10,2011/09/13,952.14
2,1999/09/29,947.49
3,2004/11/16,492.02
8,1972/07/10,360.64
12,1974/10/12,951.2
12,1967/03/13,978.89
14,1985/07/06,285.22
6,1995/01/07,643.33
13,2003/02/05,506.29
10,1976/06/18,173.94
15,1999/06/24,823.16
13,2009/02/09,427.59
18,1973/02/15,519.38
7,2000/07/20,360.81
5,1979/04/05,643.88
8,2010/01/31,44.65
19,1985/08/18,633.82
5,1994/03/31,544.84
3,1986/02/13,201.07
19,2004/02/02,266.04
5,2005/04/18,870.7
15,1979/09/08,997.07
6,1993/12/06,815.68
9,1974/07/04,19.15
10,2005/03/30,360.23
7,2011/09/07,328.84
10,2000/07/06,172.19
11,2013/09/02,158.43
5,1976/07/16,599.13
9,1995/09/02,471.25
10,1995/12/20,365.71
15,1993/09/23,188.24
8,1990/01/16,400.86
3,1986/02/20,330.78
6,1981/04/29,537.93
10,1977/04/08,607.39
13,1968/08/09,284.29
3,1995/08/14,838.82
14,1975/06/14,516.13
3,1992/03/06,913.95
10,1971/08/17,469.29
1,1979/12/13,152.53
10,2011/01/06,589.16
6,2004/08/04,270.61
2,2001/08/15,914.51
6,1981/08/11,898.8
18,1993/04/22,617.7
19,1978/05/24,386.6
14,2013/12/20,942.78
19,1998/08/26,579.92
2,2013/01/17,83.39
17,2002/05/24,321.53
5,1999/12/11,953.8
13,1980/08/21,581.65
0,2000/04/08,432.47
0,2008/02/09,659.84
1,1986/04/09,521.43
11,1980/03/11,638.63
11,1970/01/13,164
12,2003/02/12,841.27
17,1975/07/31,814.84
8,2007/11/23,121.46
9,1969/05/12,551.76
12,2010/09/17,363.47
5,1998/05/20,767.75
6,1965/03/30,112.09
17,1995/10/17,670.51
13,1970/01/10,97.47
10,1965/02/25,749.36
8,1960/08/14,930.27
0,1974/07/17,523.69
17,2007/03/30,74.52
7,2010/05/20,663.35
14,1963/02/17,564.3
19,1967/02/27,539.37
16,1996/04/14,815.24
9,1981/02/15,417.84
0,1995/12/10,342.61
7,1973/11/10,514.4
15,1975/06/08,577.05
17,1990/01/17,569.62
12,2014/08/13,160.59
18,2006/11/12,244.31
12,2012/12/15,795.94
5,1963/04/15,650.21
13,1974/01/07,648.23
0,1971/02/11,577.31
4,1980/06/01,491.18
8,1979/06/07,228.83
1,1967/12/04,829.22
0,1972/01/30,475.47
6,1980/12/10,489.05
11,2008/03/02,159.23
13,1998/05/04,80.88
17,2012/09/06,854.57
6,1989/03/05,1.77
17,1980/06/08,692.66
16,1972/07/04,556.88
10,1966/11/03,506.67
8,1981/07/17,372.79
5,1983/04/10,218.22
16,2001/12/09,681.16
2,1966/03/14,284.85
10,2009/04/17,667.25
11,1994/11/17,314.74
5,1989/10/23,860.96
9,1987/02/21,949.92
14,2000/09/24,248.78
15,1977/08/24,565.08
8,1974/04/29,201.53
2,1996/04/09,641.85
18,2008/04/02,539.06
15,2003/01/18,193.87
18,2006/03/12,731.64
7,1982/03/29,846.35
3,1971/01/23,806.35
4,1968/05/10,43.99
12,1963/10/02,471.21
17,1976/10/07,977.56
19,1962/04/10,72.12
13,1986/11/03,704.78
17,1997/08/27,586.72
14,2010/11/18,292.95
4,2005/07/04,61.87
5,1984/12/10,746.79
16,2000/09/16,889.2
10,1970/03/13,794.68
3,1985/01/04,556.96
1,2001/11/14,2.99
3,1991/02/20,32.2
11,2000/06/17,54.15
14,1995/11/22,528.65
11,2002/10/31,665.63
13,2001/02/17,963.11
14,2006/08/05,522.23
12,2006/02/21,53.71
2,1981/08/25,640.71
6,1992/10/23,471.52
12,2012/11/12,857.59
0,1984/10/20,222.81
5,1965/06/19,118.64
15,1996/10/01,62.06
2,2008/11/06,118.77
2,1990/03/10,58.72
16,1970/06/21,680.16
19,1979/06/25,856.49
14,1980/04/07,323.24
2,2002/07/23,860.61
10,2012/05/16,460.27
17,1976/03/24,801.42
12,2000/08/14,877.22
15,2001/06/12,384
2,2012/09/15,941.42
15,2013/07/24,122.81
10,1960/08/29,725.11
10,1960/03/17,852.75
10,2001/12/01,838.16
17,2011/05/15,727.36
1,1967/11/08,755.73
17,2009/01/29,980.2
15,1980/03/23,271.23
9,1971/08/28,103.27
14,1976/11/26,34.71
18,2010/11/13,951.04
9,2006/05/03,8.1
17,1996/08/14,219.36
7,2007/07/25,808.6
14,1988/09/14,683.4
8,1961/06/12,969.56
17,1961/09/06,961.42
16,2003/06/05,945.6
2,1971/05/05,652.98
5,1995/09/29,468.97
19,1960/11/08,778.4
7,1979/03/07,541.73
2,1969/07/19,116.28
0,2006/11/04,760.76
10,1981/11/25,438.86
13,2001/04/06,828.14
9,2004/11/26,719.65
15,1981/02/04,429.17
11,1973/02/16,118.99
11,1977/01/01,266.47
7,2013/06/09,224.11
10,2003/07/22,945.81
8,1962/06/21,458.98
11,2000/06/08,813.67
12,2007/01/14,412.41
10,1972/05/05,366.45
0,1994/08/20,732.92
12,1964/05/05,776.46
11,2009/10/11,176.07
13,1962/12/30,622.61
17,1961/01/28,880.22
2,2014/02/15,457.45
9,2014/01/25,303.92
14,1995/04/17,192.78
15,1993/09/11,842.73
4,1966/09/25,921.4
12,1987/09/16,612.3
6,2006/08/25,110.85
7,1980/10/15,441.73
9,1961/08/04,679.36
8,2011/09/06,768.83
0,1975/12/11,285.94
17,1970/12/24,912.85
1,1994/11/28,902.13
10,1961/05/23,467.16
3,1978/08/18,968.26
7,1969/04/19,194.47
18,1990/11/19,931.85
4,2007/03/30,509.81
16,2003/06/25,899.61
8,2001/08/06,136.38
15,1970/03/06,361.12
7,1981/06/06,849.26
9,1982/05/21,234.99
18,1990/11/02,960.69
16,1995/11/27,794.14
6,1970/07/29,724.15
5,1995/09/07,713.65
14,2008/10/01,565.51
17,1983/09/04,592.7
13,1984/04/03,708.61
5,2009/01/09,792.73
15,1984/01/02,614.77
15,2012/03/20,441.97
4,2006/04/22,766.54
2,2007/06/03,536.35
11,1963/08/07,803.5
7,2001/05/19,447.21
2,1987/02/23,271.42
2,2000/02/06,975.42
18,2007/08/06,228.33
4,1986/04/02,692.16
11,1976/11/08,413.56
19,1967/02/17,420.23
2,2004/08/27,426.22
8,1971/08/28,753.22
18,1991/11/03,473.01
9,2007/05/12,818.18
2,1968/04/10,372.68
7,2005/11/03,571.11
16,1990/12/07,85.11
7,1982/11/01,703.21
11,1989/02/27,551.22
17,1979/08/08,332.13
19,1987/12/25,869.3
3,2004/07/12,581.15
19,1994/04/17,121.53
11,1987/06/01,606.54
5,1973/11/12,628.55
3,1967/10/07,736.96
9,1974/08/15,222.26
3,2013/11/19,929.36
3,2005/07/19,757.34
13,1985/06/01,435.15
11,1972/09/30,546.87
13,1998/10/23,291.67
7,1988/08/06,520.79
9,1985/05/09,313.86
9,2014/03/02,527.39
4,1984/06/02,636.25
12,1993/09/14,485.36
18,2008/04/17,445.58
8,1981/04/18,751.08
11,1968/05/14,420.95
17,1977/05/15,593.87
5,2014/01/09,54.65
0,1968/06/06,618.31
13,1979/03/18,627.06
10,1982/07/01,182.78
2,2008/06/18,241.53
19,2010/11/10,728.22
2,1989/01/08,246.78
3,2005/07/05,639.56
18,2000/04/23,268.17
13,1977/10/06,49.27
4,1965/03/03,285.12
19,1988/03/26,390.72
4,1963/09/03,6.73
17,1996/03/08,597.43
7,1966/11/03,656.2
7,1960/12/17,498.36
12,1972/07/08,45.16
11,2007/08/15,103.23
18,1961/12/18,42.4
14,1974/07/20,323.39
16,1962/03/06,679.03
13,1999/11/04,1.41
17,2010/04/17,816.98
15,1974/05/27,488.4
11,1972/12/31,597.59
17,1969/06/24,23.45
1,1996/02/28,506.87
18,2006/04/22,740.87
13,1964/06/04,495.16
8,1987/03/06,713.01
8,1977/09/12,992.1
12,2012/04/17,279.74
18,1992/08/27,105.56
9,1970/12/07,318.3
14,1988/05/24,701.54
2,2013/08/29,663.76
19,2010/11/27,267.49
14,1974/01/16,742.83
2,1981/06/12,472.14
15,1972/11/29,569.5
7,1980/05/25,583.11
4,1995/02/05,557.36
3,1968/08/20,489.79
12,1998/11/21,410.18
8,2009/11/10,29.51
6,1986/10/27,490.82
5,1981/06/24,824.44
6,1998/02/08,163.27
1,1990/08/30,525
19,1997/04/09,326.82
2,1986/06/15,510.88
8,2006/01/12,685.49
14,1988/01/05,936.72
2,1980/01/23,734.91
17,1961/11/12,908.56
19,1971/03/14,318.36
12,1973/07/11,345.95
16,1961/07/20,262.02
19,2003/12/28,200.04
9,1963/05/19,705.4
19,2010/09/18,559.7
9,1972/05/01,499.51
6,1969/11/05,357.1
18,1967/09/08,454.28
14,2009/07/23,874.19
4,1996/05/25,325.18
9,1992/12/04,717.35
7,1968/10/08,582.64
11,2011/04/22,956.03
0,1979/06/12,96.95
19,2012/04/03,471.11
3,2011/08/08,585.86
4,1985/02/06,410.92
1,2014/09/03,746.32
0,1976/03/01,859.51
12,1992/01/01,458.04
16,1966/10/27,157.79
5,1987/08/06,884.82
7,1971/11/09,729.36
5,1985/01/09,84.7
12,1985/02/20,117.56
1,1970/02/03,295.24
11,2008/07/20,278.88
11,2012/03/03,106.05
0,1984/02/04,961.42
12,1983/05/23,532.18
7,1973/01/25,360.63
11,1964/07/30,624.15
4,1974/10/31,742.33
12,1973/07/03,802.64
11,1988/12/05,583.86
7,2000/03/29,995.63
4,2000/11/10,156.51
2,1995/03/18,837.48
0,1961/08/31,678.31
5,2003/11/29,413.44
5,1996/07/08,948.05
9,1993/02/23,98.22
17,1988/06/26,144.98
19,1975/09/05,36.57
5,1991/02/18,580.45
11,1993/02/18,391.41
17,1989/09/10,126.46
18,1963/05/14,76.5
4,2010/08/20,752.69
5,1960/03/14,783.89
6,1985/04/23,680.72
13,1995/11/07,491.96
6,1967/12/04,635.44
18,1994/01/25,627.42
2,1987/06/16,236.53
12,1972/09/18,780.65
11,2009/07/26,844.6
1,1975/12/04,509.91
5,2003/01/13,947.53
17,1985/03/08,787.21
16,2007/04/21,154.74
17,1965/05/09,52.98
10,1993/09/08,944.11
14,2007/11/01,471.05
12,1964/02/18,783.96
15,1971/03/05,671.98
15,1974/07/10,108.02
6,2010/06/07,196.09
8,1975/02/14,754.82
0,2002/04/27,704.52
9,2000/06/24,964.74
0,1990/09/24,315.94
19,1984/02/08,352.26
0,1969/09/20,697.34
13,2003/06/01,601.71
8,2012/01/19,634.19
15,2003/08/06,60.1
5,1964/02/24,119.11
12,1996/04/27,178.1
2,1986/01/03,718.48
15,2002/05/10,561.52
7,1996/04/21,337.67
2,1978/08/22,592.49
18,1961/10/07,40.43
0,1973/03/02,437.05
10,1978/02/16,365.64
19,1968/07/06,219.8
19,1984/03/25,500.47
1,1993/04/06,84.95
3,1978/05/21,636.88
13,1963/10/23,317.03
4,1998/11/25,76.9
7,2011/01/04,124.37
15,2009/12/07,928.74
13,1975/02/18,729.94
18,1981/05/29,113.5
2,2003/01/06,120.78
0,1969/05/28,491.8
9,1976/07/05,908.32
5,1968/02/22,127.63
3,1985/08/10,895.87
16,1996/07/01,488.14
18,1993/02/18,957.73
7,1963/09/25,982.97
9,2001/10/05,950.94
2,1995/03/22,973.61
8,1998/12/15,518.62
13,1969/02/25,826.73
4,1985/05/31,642.91
1,1986/08/04,886.68
17,2007/05/24,671.3
3,1971/01/28,340.4
13,2014/03/03,706.41
6,1990/04/17,828.02
6,1969/09/18,815.98
11,1989/03/05,596.35
9,1969/02/19,513.07
15,1978/01/04,829.75
9,1999/03/30,571.98
6,1970/09/28,149.65
10,2008/06/20,100.87
16,1970/01/22,822.29
1,1985/09/17,178.59
19,1962/05/23,924.89
14,1996/11/30,491.68
4,1974/06/01,109.23
14,2011/10/06,662.29
7,1970/04/27,982.34
0,1988/09/19,144.31
3,2004/07/06,856.83
8,1989/02/08,161.16
12,1965/11/18,366.04
1,2007/11/18,563.05
18,1966/06/24,394.89
16,1960/09/16,266.76
14,2006/10/16,948.04
1,2008/09/12,98.56
9,2003/05/08,9.59
3,1975/12/29,57.56
18,1996/05/02,489.02
8,1990/07/26,838.07
6,1988/06/15,886.18
2,1993/04/22,654.93
15,1997/02/06,34.68
11,1989/12/22,186.13
12,1969/03/29,931.05
19,1979/09/19,633.93
16,1989/05/23,260.53
13,2011/05/08,284.87
6,1991/11/11,367.39
11,1973/04/15,465.62
17,1961/01/05,464.67
10,1969/08/13,814.38
14,1976/08/01,257.79
3,1963/03/13,356.43
2,2002/04/18,588.83
4,1973/01/20,949.31
3,1986/12/07,459.22
17,2014/09/27,381.79
3,1967/08/23,922.14
17,1979/05/09,326.54
4,2008/08/12,962.73
4,1999/02/03,688
3,2011/01/09,10.57
15,1972/06/09,802.02
7,2000/12/15,109.58
11,1999/10/11,755.14
10,1964/08/25,756.78
17,1988/09/08,541.33
7,1960/10/20,809.85
7,2011/02/06,278.15
3,1984/08/10,750.56
0,1997/09/12,598.61
11,1998/07/01,616.77
9,1961/05/21,129.72
11,1987/09/27,519.88
3,1998/06/27,593.08
12,1976/06/28,331.46
2,2006/07/07,120.16
5,1980/08/03,635.29
8,1976/12/30,389.89
8,2008/01/16,727.83
3,1985/08/12,863.75
1,1978/05/22,437.78
13,2000/09/06,833.72
15,2003/02/15,995.96
18,1965/06/08,999.81
1,1999/12/13,590.36
9,1997/07/26,568.84
8,1995/08/09,605.18
4,1981/01/16,298.81
11,2012/05/08,678.51
13,1992/12/29,808.74
7,1963/08/21,484.03
13,1962/01/24,809.89
14,1963/04/01,702.51
15,2000/05/23,590.81
9,2005/02/17,704.45
0,2000/08/31,175.77
9,2012/12/20,516.76
7,2009/01/23,568.56
10,1964/09/30,241.36
0,1969/02/16,554.77
4,1999/01/26,76.6
2,1984/03/30,754.02
17,1996/07/15,856.39
13,2003/08/17,246.48
0,1991/04/15,752.98
7,1973/12/25,827.14
15,2001/07/29,725.57
13,1974/10/25,119.08
14,2007/08/25,968.03
6,1976/03/26,676.79
0,1997/02/21,96.06
8,1970/06/03,280.58
16,1999/03/07,991.8
12,1984/07/08,729.6
5,2014/04/09,15.73
10,1969/11/12,124.99
4,2006/10/20,921.09
16,1999/02/05,358.34
4,1973/08/08,31.95
12,2000/07/11,916.68
0,1962/07/31,635.4
8,1996/08/22,240.4
4,1971/03/17,702.04
15,1968/02/14,451.97
13,2003/09/12,893.73
15,2010/09/19,959.93
10,1991/02/17,798.31
9,1983/05/19,56.9
1,1989/08/22,697.26
5,2005/05/04,414
8,1994/04/03,223.88
11,2010/01/24,243.55
14,2012/11/22,599.15
16,1999/10/26,692.9
17,1974/10/27,883.45
6,1968/10/15,754.34
12,2000/01/19,791.73
1,1965/06/23,59.6
3,2004/04/10,74.17
14,1965/08/24,475.16
19,1975/09/02,544.72
15,1977/02/28,450.49
13,1964/06/29,377.04
7,1979/06/20,792.31
4,1964/10/28,904.93
17,1990/09/26,561.66
2,2011/04/07,537.86
7,1979/07/17,407.23
4,1999/12/20,498.69
8,1991/04/18,70.07
9,1991/06/16,429.41
6,2005/08/27,404.9
1,2002/10/06,802.42
6,1985/09/19,868.02
11,1972/06/01,882.77
3,1973/01/24,497.9
17,1963/07/13,365.22
14,1977/08/01,362.53
13,1979/09/02,965.79
12,1985/08/17,837.84
17,1975/02/14,179.11
10,1968/01/26,907.24
12,2003/06/07,170.48
2,1996/09/08,599.38
15,1966/02/07,698.07
8,1986/12/25,295.53
7,2001/08/29,948.49
12,2011/01/06,699.02
9,2013/03/14,906.91
3,1995/08/03,946.93
17,1965/08/27,105.47
16,2000/08/14,512.4
17,1974/03/11,333.52
0,1982/06/22,967.35
9,1986/09/11,729.84
18,1990/12/13,297.81
3,1988/02/02,985.56
14,1977/12/09,654.8
13,1986/12/02,590.29
5,1963/08/21,222.79
3,1997/08/12,872.97
2,1966/10/13,258
8,1960/12/06,289.18
4,2013/02/27,422.46
9,1969/07/06,52.1
16,2008/05/21,874.06
5,1984/03/27,904.88
11,2009/06/22,394.42
12,2009/01/09,995.68
16,2011/07/15,294.46
14,2009/04/19,396.48
4,1996/10/17,254.73
12,1973/04/26,554.45
11,1985/01/29,375.08
6,2011/12/10,677.89
11,1974/12/24,942.87
9,1985/06/11,832.1
0,1987/03/19,116.53
4,1976/06/22,995.87
7,2001/07/22,371.06
14,2001/02/18,944.65
0,1992/06/29,94.75
10,1987/11/11,68.08
11,2009/03/18,763.89
3,1989/10/03,878.29
3,1991/09/30,180.27
19,1975/03/15,351.85
2,2001/09/13,29.41
19,1983/08/12,497.07
9,1970/06/13,625.53
18,2006/02/26,823.66
5,1990/12/28,940.89
15,1989/08/14,181.88
11,2003/09/15,585.52
10,2010/05/13,751.3
4,1973/03/05,191
6,1960/12/07,607.24
4,1999/09/01,965.73
13,1977/04/10,137.61
17,1974/10/18,5.81
12,1962/05/02,780.04
1,1982/03/13,164.42
5,1968/09/28,804.1
1,1986/09/09,976.24
4,1996/08/31,676.59
2,1998/10/07,792.86
10,1969/04/13,466.95
13,1994/05/16,77.39
10,2007/07/07,619.94
19,1995/01/25,817.43
15,1977/06/06,635.47
7,1977/11/24,504.04
3,1963/10/16,938.73
12,2013/01/17,771.61
13,2011/09/23,733.85
11,1997/07/09,951.23
0,2012/03/07,442.19
2,2010/05/01,733.79
0,1962/04/15,512.94
16,1979/03/06,313.6
7,2006/02/21,832.63
12,2006/04/16,658.38
1,1972/12/15,576.65
5,1992/10/19,465.76
19,1987/10/26,357.62
8,2011/12/22,383.01
6,2009/01/16,700.89
1,1961/02/06,818.1
11,1969/11/12,778.21
4,1970/06/24,213.91
14,1971/03/19,568.72
3,1999/11/23,718.39
16,1976/10/08,98.03
5,1989/03/17,414.1
19,1975/06/03,585.68
19,1998/02/18,489.39
16,1995/01/05,459.78
8,2008/06/18,185.87
0,1990/03/17,573.09
12,2003/12/20,956
4,1989/05/26,171.29
17,1989/12/16,849.34
3,1992/10/04,364.32
13,1964/09/01,722.86
4,1992/03/28,972.92
3,2002/11/11,872.91
17,1981/02/02,650.89
1,2011/10/09,214.07
18,2001/04/13,401.17
4,1965/05/18,209.24
18,2012/08/20,839.62
19,1980/11/28,581.81
4,2009/10/08,440.02
2,1977/07/08,32.22
11,1984/05/31,191.48
15,2012/02/01,28.58
11,2007/01/24,582.64
7,1992/02/20,455.44
0,2005/08/02,114.84
11,2000/11/17,870.54
13,2007/10/23,950.21
18,1972/10/18,141.99
2,2014/06/10,182.36
15,2009/07/27,795.01
16,1974/01/20,232.76
1,2012/03/05,888.24
10,2014/06/02,230.8
14,1983/10/07,235.21
5,1968/11/26,929.02
18,1969/11/06,280.67
1,2012/10/31,786.67
12,1985/01/10,598.5
6,1965/05/26,667.88
6,1980/07/03,385.53
18,1995/04/04,38.34
3,1964/09/04,241.93
9,1960/05/02,293.23
5,1995/02/20,134.76
0,1998/11/27,646.42
7,2012/10/19,589.58
16,2006/07/28,887.6
9,1992/05/11,619.83
10,1962/08/31,849.26
18,2005/10/02,631.13
4,1960/10/03,996.41
15,1971/02/03,896.69
18,2009/05/09,579.31
5,2009/08/21,229.5
19,2012/01/15,995.76
6,2012/09/28,140.03
8,1980/06/09,658.49
2,1983/06/23,197.47
10,1980/11/11,820.65
0,1982/11/23,64.74
16,2008/04/18,587.08
16,1961/12/03,979.53
16,1991/08/28,139.21
3,1984/11/26,454.78
7,2008/05/15,980.66
3,1987/12/16,994.52
1,1982/06/12,519.87
18,2003/12/13,406.53
7,1994/12/07,343.48
18,1979/12/30,258.38
12,1975/01/31,194.59
14,2010/06/19,504.07
7,1980/02/13,593.98
11,1993/03/18,813.49
11,1967/05/14,670.24
3,2009/05/17,597.82
1,1969/06/17,579.78
7,2010/05/01,741.95
6,2008/03/03,683.74
9,1996/01/22,155.77
17,1981/06/10,734.27
7,1964/03/25,135.06
4,1999/08/23,833.19
11,2012/08/06,298.48
0,1963/01/23,35.67
1,1974/04/08,329.6
7,2013/02/15,648.15
16,1998/09/15,613.84
18,2002/08/09,532.31
18,1997/04/05,3.71
3,2005/09/24,886.38
1,1996/08/21,677.2
0,1968/09/22,893.7
14,1965/04/15,351.33
16,1971/04/13,462.85
9,1989/11/03,874.99
11,1990/03/09,737.38
12,1972/03/05,523.68
9,1992/03/12,628.24
10,1991/04/21,646.71
8,1967/04/13,865.16
12,1997/01/17,839.85
19,1964/07/19,820.44
10,1992/09/30,620.42
3,2012/11/13,19.89
12,1977/04/02,925.77
8,1970/05/14,11.43
15,1989/04/07,321.2
17,1979/05/14,345.29
7,1978/06/07,941.87
1,2007/12/14,365.4
0,1984/09/10,179.4
6,1961/04/07,396.22
9,1965/10/11,404.24
9,1986/07/14,610.77
15,2008/07/17,457.78
4,2009/03/02,305.89
6,1975/11/05,792.94
19,2010/04/05,709.44
1,2010/12/09,451.4
2,1970/04/18,568.59
15,1971/07/25,173
9,1969/05/10,181.05
17,1966/05/05,893.52
11,1961/05/02,843.29
10,1971/10/31,429.81
12,2011/10/22,808.17
10,1981/11/16,923.57
9,2013/01/19,223.09
19,1997/05/17,440.32
10,2008/08/08,410.22
