242.48;10;09/01/1994
474.97;3;03/10/1971
676.36;8;04/02/1977
723.46;19;09/07/1978
793.23;4;25/07/2010
344.04;0;19/02/1985
125.4;8;16/06/1990
364.45;12;07/05/1962
592.16;13;26/06/1989
291.34;10;13/08/2013
623.37;0;24/05/1972
270.49;17;20/09/1986
404.12;9;24/04/2013
10.75;19;04/04/1993
557.01;8;02/06/1972
720.11;6;13/09/1963
273.18;18;07/03/1974
729.51;7;03/01/1990
887.95;8;28/09/1994
751.23;8;11/10/1963
852.45;7;29/06/1984
67.77;8;04/06/1979
331.87;3;24/08/1981
908.49;14;12/02/2003
537.76;3;12/06/1986
921.36;6;24/01/1964
822.67;14;15/08/2012
864.68;13;22/03/2001
399.1;3;14/02/1982
349.02;4;22/01/2014
830.06;19;23/06/1982
874.5;4;29/06/1969
638.58;16;20/04/1972
297.96;14;14/04/1994
131.36;12;07/07/1969
793.58;1;06/10/1966
883.53;0;19/09/2008
947.77;1;21/10/2013
14.07;18;28/09/2005
763.45;2;23/11/1982
45.4;1;30/06/1961
493.03;15;03/08/2000
605.56;2;21/12/1970
625.57;6;01/12/1998
742.42;14;28/02/1972
318.35;16;07/10/1995
89.88;16;04/03/1977
682.6;2;20/06/1993
393.74;9;23/05/2014
747.46;7;19/06/1976
978.63;4;25/01/2000
575.2;14;30/07/1977
47.45;18;04/09/1985
869.13;11;02/03/1999
354.03;12;26/08/1970
785.01;6;14/08/1972
802.17;8;29/09/2009
357.71;16;17/04/1965
96.92;5;11/02/2007
612.24;1;07/04/1997
323.91;7;30/01/1971
714.8;4;30/11/1976
551.07;2;10/12/1996
406.15;10;19/07/2008
445.13;13;13/09/1963
961.38;6;14/03/1995
857.07;7;29/10/1994
351.77;6;13/09/1960
161.83;2;23/02/1979
505.72;3;19/08/1980
315.54;0;26/10/1977
233.86;12;20/09/1996
517.84;15;05/08/2011
702.54;17;06/10/2012
608.65;5;13/01/1987
311.52;6;27/03/1980
881.38;8;19/11/2002
502.65;15;03/09/2012
522.67;9;19/09/1993
741.97;10;15/11/1984
980.11;3;24/11/1990
570.08;16;18/12/1960
971.52;19;03/06/1964
891.96;15;11/08/1967
764.25;16;26/12/2003
314.42;16;01/02/1966
622.07;8;10/06/1996
368.13;17;26/03/1998
715.73;11;16/11/1986
451.91;10;31/01/1966
266.92;12;05/09/1985
684.5;5;30/09/1992
612.73;13;27/08/1987
966.86;1;10/04/2007
278.61;12;25/10/2000
166.33;11;01/09/2006
994.16;19;05/02/2005
698.04;16;30/05/1969
11.68;3;01/05/2009
963.42;11;01/08/1984
648.21;19;13/07/1997
220.75;7;14/12/1996
894.73;7;21/04/2004
914.6;9;04/04/1988
371.26;3;22/06/1971
235.37;8;25/06/1989
174.65;4;23/07/1982
466.87;9;08/10/1987
10.8;13;31/07/1983
306.86;15;25/11/1973
838.33;17;31/12/2010
908.19;17;06/01/2014
415.72;2;28/11/1964
527.45;2;11/01/2002
144.66;7;30/08/1994
822.53;3;09/09/1973
371.82;15;11/02/1969
495.94;2;17/08/1963
450.53;5;25/12/2000
918.97;4;30/09/1995
898.06;16;25/08/2007
921.83;1;16/04/2009
609.13;14;19/05/1981
223.24;12;21/03/2004
420.84;1;10/01/2001
171.82;19;20/11/1961
157.53;3;20/02/2012
51.29;7;10/11/2014
328.67;0;29/06/1983
178.21;7;12/05/1971
792.65;3;29/05/1976
208.24;2;05/04/2008
239.05;9;20/10/1980
325.35;7;27/06/1965
260.67;2;23/11/2001
474.88;13;19/06/1965
981.87;13;17/10/1971
220.28;4;13/12/1983
754.71;19;12/01/1987
655.33;16;09/02/2007
820.6;1;28/02/2012
637.33;16;23/11/1964
229.09;18;11/12/1961
265.25;11;28/06/2002
792.52;8;20/02/2008
404.23;5;08/12/1990
695.74;3;16/07/1978
339.63;2;03/03/1985
253.7;5;14/07/1987
568.34;14;09/11/1977
569.06;2;19/07/1997
831.99;1;16/12/2004
761.99;15;08/08/1981
846.86;2;04/02/1968
470.78;2;16/07/1990
664.08;2;04/08/1996
323.13;8;09/10/1991
123.42;19;02/04/1987
594.19;2;16/06/2000
665.53;7;23/12/2014
760.2;3;25/09/1990
606.31;7;15/11/1967
759.92;3;06/11/1967
417.54;9;15/07/2009
545.98;14;01/05/2011
209.56;5;19/10/1988
670.97;0;29/11/1986
382.8;13;28/01/1983
860.42;9;07/06/1980
758.37;13;01/01/1990
594.8;18;02/09/1960
665.64;13;23/01/1987
902.19;2;01/01/1973
754.05;6;27/01/1978
763.49;19;03/09/1985
302.23;16;27/08/1973
593.55;0;03/09/1961
661.28;2;18/05/1967
190.27;11;18/07/1966
130;0;01/12/2006
771.8;5;14/04/2011
1.57;6;28/12/1970
351.87;14;18/04/1978
28.54;14;30/11/1971
758.68;16;14/08/1975
952.13;8;04/05/1976
280.57;13;10/09/1975
661.3;14;28/02/1981
840.39;16;12/02/1982
657.99;15;15/11/1981
48.53;1;03/12/1970
777.92;17;23/02/2000
676.46;0;10/03/1996
67.62;11;11/11/1966
409.19;3;14/02/1965
661.58;7;01/03/1990
984.68;9;05/11/1986
798.95;12;18/01/1997
486.36;15;22/08/2011
423.85;19;24/12/1973
22.26;4;28/01/1992
332.33;7;29/11/1968
871.55;9;29/10/1969
561.32;14;16/05/1999
399.85;9;13/06/1987
711.05;17;06/05/1970
303.31;0;24/08/1966
494.28;8;19/02/1984
625.61;18;23/11/1981
907.43;7;24/08/2012
259.9;4;04/04/1989
706.72;13;25/10/1985
480.31;11;26/11/1969
83.76;19;15/08/1983
297.31;7;26/10/1971
600.42;6;10/10/1982
872.74;8;03/06/1965
142.68;2;04/03/1978
809.45;16;02/01/1963
262.66;19;03/11/1963
215.71;18;15/09/1999
219.85;17;08/12/2007
75.97;4;17/03/1973
27.71;15;11/04/1969
598.96;11;09/08/1987
124.89;6;06/09/1967
995.09;0;19/02/1991
986.84;11;28/02/1969
113.81;18;04/04/1960
182.48;0;13/06/2009
775.14;14;28/06/1965
469.51;0;04/07/1987
607.54;16;21/07/2012
465.59;2;20/08/1980
77.9;17;29/09/1975
980.56;13;26/01/2002
912.08;11;26/03/1993
46.82;13;10/11/1964
670.63;1;13/11/1982
133.77;19;23/12/1980
201.82;2;18/12/1970
621.06;18;06/01/1999
550.62;0;05/03/1980
771.5;10;14/12/1997
589.56;3;06/01/1969
674.21;6;23/02/1994
757.26;5;20/05/2012
703.41;13;29/05/1997
367.36;5;22/08/1972
287.63;14;03/07/1977
681.32;11;13/02/2005
334.17;14;06/09/1994
440.84;19;04/04/1974
676.77;8;22/11/1961
619.46;15;07/04/2000
880.62;12;10/10/2004
490.63;8;03/01/2010
665.1;9;04/01/1968
604.51;8;29/07/1983
903.34;3;02/06/1976
223.81;5;16/04/1996
490.48;5;02/04/1964
167.67;6;21/05/1966
495.77;13;26/06/1960
751.26;19;13/08/2004
631.5;15;18/03/1981
658.9;8;25/08/1977
685.93;0;12/09/1983
642.96;11;01/03/1995
724.75;14;06/04/1986
64.79;2;10/04/1982
411.28;10;23/10/2000
574.31;16;12/08/1988
121.89;18;29/05/1965
920.99;0;05/06/1983
826.99;17;22/02/2011
679.85;9;23/03/1994
206.28;6;06/10/1989
916.71;18;07/09/2004
700.87;15;10/12/2011
779.4;9;26/08/1974
254.35;7;29/12/2002
133.79;11;21/07/1995
234.95;0;05/03/1996
532.57;10;27/01/1970
385.38;0;16/12/1992
551.47;10;20/01/2003
834.85;0;04/12/1981
313.41;11;20/04/1971
996.08;9;08/08/1988
479.78;1;17/09/1967
121.92;7;24/10/1966
175.84;6;15/07/1979
22.58;11;27/01/2010
960.92;9;24/10/1984
851.73;13;24/01/1987
703.43;12;19/04/2008
412.52;16;01/12/2002
897.42;0;17/08/2013
364.26;18;21/09/1964
803.57;12;24/10/1978
323.56;17;14/10/1995
729.36;15;25/06/1999
746.65;11;18/08/1976
616.76;12;03/11/1994
792.55;15;19/02/1996
890.43;5;24/03/1985
39.08;8;10/12/1973
665.37;1;14/08/1978
940.31;2;16/08/1991
23.19;11;09/06/1994
557.24;5;17/11/1991
164.54;11;23/04/2006
192.67;10;14/04/1962
28.95;19;15/02/1988
741.97;10;20/05/2007
59.06;10;12/06/1996
506.6;5;13/08/1965
465.95;14;20/11/1989
877.18;3;26/03/1981
835.89;0;12/11/2008
193.21;19;02/08/1967
591.93;17;18/08/2001
541.58;5;20/02/1975
490.59;6;03/01/1968
625.61;11;12/12/1978
472.89;4;08/12/1962
778.09;16;25/05/1973
199.17;18;28/04/1995
909.38;3;10/03/1991
49.92;3;11/06/1986
676.38;7;12/09/1997
263.28;12;18/08/2002
477.74;1;24/03/2014
869.18;1;30/09/2004
370.09;4;18/11/2012
757.06;11;18/01/1963
550.33;9;13/02/1964
337.4;10;27/01/1997
349.2;14;29/10/1998
8.04;12;02/03/1981
466.6;12;05/12/1970
866.3;13;15/12/1962
481.65;13;25/11/2003
592.36;11;21/03/1966
69.05;9;07/03/1998
114.05;14;06/02/1988
224.91;18;07/07/1985
916.27;9;17/09/1966
571.08;15;25/06/2005
720.37;5;02/03/2014
188.99;9;22/05/1986
690.94;8;09/01/1983
696.13;1;25/03/1968
463.95;2;09/09/1967
486.79;14;01/07/2013
687.15;3;18/03/1963
321.53;3;03/02/1964
647.13;0;12/06/1993
175.76;18;21/08/1985
78.81;19;25/06/2010
400.31;15;10/12/1967
732.17;7;29/08/2006
557;19;17/01/1981
451.18;18;08/01/2012
567.95;13;15/01/2006
817.34;11;19/05/2006
153.19;0;06/01/1981
159.95;11;16/02/1971
568.87;4;21/11/1960
447.72;11;25/04/1974
836.64;18;25/12/1968
181.37;0;26/06/2005
458.29;15;29/06/1996
507.18;2;21/11/2005
821.43;5;19/02/1969
891.5;17;10/05/2004
450.74;1;20/03/1980
532.31;6;01/12/2012
70.91;14;07/02/1981
354.24;19;18/12/1999
294.63;3;26/01/1986
727.66;5;13/03/2003
102.34;7;22/08/1968
683.28;5;06/05/1974
155.35;9;13/12/1998
244.02;11;15/02/2003
194.73;11;25/11/1964
871.94;7;09/11/1987
185.4;13;13/05/1996
907.25;8;30/06/1982
624.4;3;31/12/1977
158.06;3;28/12/2012
250.13;8;05/07/1978
555;15;10/04/2008
764.43;2;29/05/1975
507.4;10;30/01/1975
661.5;15;01/02/1987
452.12;0;15/10/1984
689.98;7;04/08/1967
159.56;6;04/07/1976
249.76;8;13/11/1989
912.72;12;09/04/1996
330.85;10;20/07/1963
384.35;7;27/01/1969
674.32;11;18/06/1999
258.04;12;13/04/2009
205.68;15;23/06/1999
644.73;17;12/07/1971
539.97;3;21/01/1974
583.63;18;21/10/2005
359.44;13;31/08/1965
253.56;6;18/06/1989
643.62;19;18/03/1963
498.23;1;23/09/1981
306.01;7;02/02/2005
347.14;1;31/05/1978
528.99;10;23/06/1975
28.71;8;22/05/1985
552.68;18;17/03/1966
577.47;17;12/11/1997
473.26;19;23/06/2002
261.39;8;27/07/1986
650.96;15;22/04/1991
348.05;16;28/09/1979
69.52;6;25/01/1985
10.05;3;01/01/1969
680.45;5;14/02/1975
684.54;5;20/01/2000
702.7;14;22/05/1971
864.05;2;13/04/1988
628;1;29/11/1976
942.1;19;06/02/2004
444.3;10;29/05/2012
377.56;17;25/09/1980
273.73;18;14/01/1982
505.29;16;19/02/1963
212.33;1;25/09/1969
911.58;2;15/09/1994
938.86;5;04/02/1985
434.11;7;30/11/1981
458.15;18;15/10/1991
735.3;10;17/02/2014
787.04;15;24/07/1980
651.65;19;09/03/1980
150.46;9;05/07/1960
431.98;13;14/12/1996
301.55;19;28/09/1965
753.87;19;30/09/2004
429.45;0;22/11/1996
436.31;1;05/09/1993
85.25;17;20/04/1991
851.33;8;17/10/1961
0.11;19;15/02/2012
656.74;15;22/06/1971
248.24;6;23/12/1996
25.54;19;04/09/1996
124.16;13;19/04/1980
605.49;7;14/07/1986
360.11;14;29/03/1970
998.96;1;28/11/2002
953.4;18;19/10/1970
272.88;12;16/08/1998
249.35;2;21/10/2002
478.47;18;14/09/2009
925.16;4;05/01/1986
139.45;14;09/11/2014
831.95;12;28/12/1988
335.72;11;01/10/2000
11.63;3;22/09/1976
220.55;12;10/04/1968
644.27;6;08/01/2003
336.08;4;18/06/1981
780.01;10;23/08/1967
882.81;11;23/10/2004
842.17;4;31/05/2007
519.17;7;02/11/2001
478.99;19;26/09/2007
360.24;1;22/12/2000
109.35;5;14/12/1962
569.53;7;20/07/1989
720.06;15;06/07/2006
430;15;11/09/1969
191.74;11;11/01/1969
594.96;6;27/11/1996
767.79;16;24/04/1997
583.97;4;30/09/1973
643.47;5;11/04/1996
652.93;17;14/04/1979
993.9;10;11/06/1998
251.78;16;20/02/1991
831.47;15;29/11/1995
132.2;4;13/01/1988
683.3;4;09/09/1994
194.55;6;13/12/1999
301.71;6;08/01/1990
706.82;3;22/03/1983
108.01;0;10/12/2014
95.85;19;21/03/2012
259.26;9;24/03/1984
34.23;16;10/02/1983
606.1;7;23/12/1973
627.22;6;04/04/1979
157.66;2;29/06/1997
666.59;14;09/01/1984
317.81;6;13/05/1975
860.55;3;18/08/2007
230;4;25/12/2003
786.38;16;06/02/2010
239.93;15;17/06/1968
837.82;5;05/05/2009
224.7;19;24/07/1998
362.55;1;15/08/1992
361.8;7;28/04/2004
391.11;4;21/11/1962
633.42;0;03/10/1970
152.55;19;14/12/1969
842.94;2;28/03/1997
931.81;16;15/09/2010
316.82;14;17/12/1995
648.49;4;24/10/1976
481.95;7;31/10/2000
897.43;12;15/11/2000
645.49;7;15/08/2010
582.33;16;24/10/1984
110.47;10;04/07/1987
858.22;4;13/06/1967
79.47;17;24/12/1990
965.24;18;19/04/1973
23.28;13;12/04/2007
942.77;13;08/11/1972
508.78;6;25/06/2012
840.35;11;17/08/1992
127.12;7;13/09/2006
242.86;4;06/05/1960
670.79;13;20/10/1982
976.2;15;16/07/1968
155.54;5;09/04/1975
202.55;0;07/03/1968
547.22;19;21/07/1991
619.5;8;13/09/1998
56.28;8;28/08/1997
684.96;5;14/03/1972
823.81;16;17/07/1960
161.32;1;23/05/1977
509.94;16;16/11/2007
442.38;14;21/07/1994
270.84;4;23/11/1995
149.93;1;28/09/2013
484.93;10;09/01/1965
91.46;0;07/11/1975
270;15;23/12/2007
506.37;2;31/07/1960
774.08;2;30/08/1967
414.69;1;09/08/1971
675.79;10;24/01/1972
65.33;11;05/02/1967
591.74;10;01/06/1978
873.22;19;18/09/1962
754.71;16;17/11/1969
674.32;7;06/12/1963
537.79;7;28/02/2003
623;11;14/05/1973
95.29;10;18/01/1968
38.4;12;28/06/2009
556.52;13;07/12/1978
77.26;15;03/07/1984
124.95;16;25/06/1997
295.23;6;16/08/1973
933.02;16;20/05/2010
153.24;12;30/11/1981
206.81;18;28/02/1996
947.1;18;09/02/1983
878.81;2;05/09/1985
779.34;18;02/11/1972
219.91;8;14/06/1980
261.79;8;16/12/1975
860.75;19;01/09/2005
21.19;7;28/11/1993
51.11;7;18/12/1993
583.4;17;21/12/1986
523.76;2;03/01/2013
311.14;13;11/09/2009
544.77;7;17/12/1983
166.82;18;22/12/1961
847.77;6;16/12/2000
735.34;6;02/03/1967
168.44;0;24/10/1988
166.42;16;30/01/1985
63.13;10;13/04/1968
146.08;9;08/01/2005
958.29;2;18/03/1963
269.8;15;19/03/1969
826.41;2;03/03/1972
24.31;8;09/08/1970
207.58;8;01/08/1997
171.39;16;06/11/1991
229.48;0;06/05/1963
518.17;1;10/02/1976
854.53;13;10/02/2010
628.85;19;21/04/1981
380.18;8;06/08/2010
928.18;13;10/08/2011
612.9;3;31/05/1990
236.42;2;17/11/1965
551.42;17;23/07/1969
98.08;14;17/11/1990
569.26;12;20/09/2002
285.14;0;18/07/1987
248.17;11;08/01/1985
702.8;1;19/04/2001
245.24;17;17/05/1995
158.64;8;12/10/1963
988.05;0;09/12/1972
300.56;17;09/01/1988
991.54;14;24/05/1984
636.22;4;03/07/1999
131.39;7;01/06/2010
236.42;10;05/10/1992
41.82;17;22/12/1961
241.49;19;30/07/1970
730.31;8;02/03/1991
47.5;8;20/10/2007
610.91;14;24/10/1969
385.17;16;14/01/1998
93.81;14;08/06/1984
927.75;18;31/08/2004
70.72;18;07/11/1985
504.86;9;22/07/1986
587.49;0;22/08/2010
60.87;0;16/11/1999
480.57;10;29/03/1994
702.19;2;08/03/1982
101.15;9;29/01/1961
224.81;10;06/02/1992
585.54;12;11/01/1961
519.8;4;12/02/1984
626.62;14;07/12/1977
9.72;7;27/01/1984
827.23;2;03/09/2013
485.34;7;10/01/1984
490.48;11;01/02/1972
273.58;11;22/07/1991
935.46;7;10/06/1989
879.51;8;13/04/2007
982.89;2;07/08/2010
85.39;18;28/02/2014
287.9;4;27/01/2000
857.24;16;16/06/1998
413.42;13;19/02/1972
375.94;15;21/03/2012
436.35;13;08/01/1974
568.39;4;13/08/1982
8.98;7;19/09/1961
829.34;3;23/08/1983
4.13;10;18/10/1970
284.32;4;19/11/1965
546.07;15;16/11/1999
205.86;4;28/09/2004
558.38;19;27/06/1989
740.75;5;19/02/1964
181.26;9;05/02/1990
287.59;19;19/12/2005
54.34;5;05/08/1997
955.5;19;11/05/1994
608.51;12;27/05/2001
983.18;7;23/06/1974
35.52;16;18/04/1982
670.99;0;23/09/1998
430.92;3;11/07/1962
816.2;12;12/04/1997
954.38;15;14/05/1962
306.82;7;02/10/2008
486.99;5;29/10/2012
54.29;5;20/06/1976
752.45;12;15/04/1966
887;7;08/04/1967
817.83;10;02/06/1979
111.81;11;04/04/1978
207.15;13;30/06/1992
828.95;2;10/04/1992
1.57;8;24/05/2010
578.69;0;30/05/1967
514.37;16;11/02/1986
748.38;7;22/09/2012
715.32;15;03/05/1994
291.64;5;20/03/2014
131.48;1;12/02/2004
544.1;2;16/11/1992
612.39;1;04/05/2005
270.9;2;08/03/1962
55.12;4;20/10/1968
981.27;19;04/12/1989
923.67;12;03/01/1984
97.04;6;04/11/2004
450.85;4;27/01/1963
789.21;18;18/02/1961
607.44;4;21/10/2005
396.72;12;25/06/2006
889.15;11;02/04/1993
931.55;10;13/11/1965
380.3;2;14/08/1982
544.88;0;01/11/1996
372.45;4;15/04/2014
192.04;2;05/06/2003
564.73;12;09/04/1968
473.28;11;08/11/2013
862.72;3;12/01/2002
548.03;16;12/08/1982
384.8;3;08/11/1984
600.93;12;07/11/2000
136.93;18;03/07/2000
976.95;3;06/09/1962
132;0;08/05/1971
371.92;14;25/08/1990
509.89;19;29/12/1969
357.42;1;07/04/1992
506.47;16;19/11/1961
699.58;16;26/12/1980
269.46;3;18/05/1995
986.99;14;13/03/1993
416.79;13;18/07/2011
773.13;4;01/10/1987
568.7;19;26/10/1984
942.79;11;16/01/1994
592.66;3;17/07/1992
183.89;13;02/02/1960
12.46;18;18/05/1983
59.09;12;26/03/2007
529.87;5;18/06/1964
172.94;13;03/12/2010
263.09;17;07/11/1981
687.22;15;12/12/1987
545.63;6;21/03/1966
990.51;17;14/12/1963
670.46;0;29/12/1979
639.14;15;23/01/1978
75.09;16;01/08/1988
889.77;10;30/05/1977
205.87;2;10/07/2005
794.36;19;29/11/2011
786.01;17;01/01/2006
153.36;17;16/08/2001
847.68;13;18/08/1964
773.47;17;06/01/1997
628.5;13;01/04/2008
771.09;11;18/08/1968
28.41;4;21/02/1987
847.6;4;20/03/1987
570.87;2;26/11/1987
950.48;4;14/01/1989
808.63;5;27/01/2009
863.68;0;24/06/1974
499.73;18;30/10/1990
549.02;7;05/03/2003
92.41;1;11/09/1960
419.67;17;04/10/1974
584.21;12;28/03/1992
768.27;16;07/03/2003
442.38;7;02/10/1990
821.36;11;16/02/1979
318.72;10;15/08/1962
44.21;11;06/06/1998
889.16;6;21/03/1979
494.27;17;30/01/1971
468.05;18;19/04/2007
7.25;11;06/11/1997
560.77;3;29/09/1983
509.53;14;24/08/1995
240.57;9;11/03/1999
667.06;16;01/12/1998
981.92;0;07/09/1977
711.42;4;01/01/1964
211.92;16;23/10/1981
603.62;2;11/05/2013
511.27;16;18/05/1979
607.48;6;21/04/1977
811.65;12;06/01/1983
915.66;16;23/02/2008
596.76;1;06/12/1981
698.45;14;22/05/1977
568.75;14;26/06/1989
990.81;11;08/08/2009
334.64;9;23/02/1994
285.72;16;07/12/1983
789.87;15;22/07/1992
819.53;1;31/05/1961
217.32;19;20/09/2006
998.15;13;04/01/2005
915.23;17;17/08/1988
575.25;7;13/01/2007
948.24;3;13/04/1978
327.78;1;18/01/1962
462.04;2;07/07/1970
528.48;12;25/02/1973
789.11;10;14/11/1985
355.85;6;11/04/1992
224.49;8;27/04/1985
50.62;4;11/06/1989
85.11;0;22/01/1963
585.53;16;20/01/2011
251.37;8;13/07/2011
495.78;19;02/04/1978
388.61;5;26/03/1969
377.21;11;19/06/1963
69.13;16;15/01/2000
124.71;15;04/08/1962
