394.43;6;11/10/1991
805.9;17;30/10/2010
87.5;8;24/09/1963
65.86;9;07/07/1993
338.73;1;30/12/1982
639.31;11;12/04/1974
455.84;16;16/12/2013
676.68;10;18/11/2003
745.49;13;07/02/1966
797.76;5;07/12/1988
483.32;18;13/01/1966
139.52;15;07/11/2003
162.67;18;29/01/2004
383.08;11;16/05/2003
940.35;12;24/05/1993
112.83;0;17/01/1999
341.5;6;05/10/2004
329.9;17;03/11/1966
667.81;8;11/03/1983
620.18;2;29/03/2011
345.71;8;25/01/1984
154.05;2;05/12/2011
125.05;16;19/07/1970
83.8;10;08/08/1982
608.59;4;09/08/1994
887.7;15;03/04/1963
874.29;8;14/09/1965
93.54;3;07/05/2003
804.1;13;19/06/1965
576.52;2;13/06/1987
313.43;7;23/04/1994
165.98;19;27/02/1992
688.03;6;06/04/1994
683.38;4;07/05/1979
180.94;10;05/12/1986
264.67;4;27/10/2003
449.11;14;29/07/2006
57.23;19;29/08/1977
162.36;2;19/05/1966
212.88;8;01/03/1991
587.55;13;27/05/2001
782.4;13;14/11/1984
327.21;5;17/06/1976
334.48;1;06/04/1974
909.63;13;26/09/2009
224.97;8;22/05/1968
118.26;1;10/12/1979
706.39;11;15/02/1973
892.24;6;27/08/2006
937.41;12;07/08/1988
202.28;14;22/12/1987
297.45;9;05/08/1965
429.7;4;25/06/1988
771.15;13;22/09/1985
671.64;8;16/01/1997
4.17;16;04/03/1962
828.16;0;05/02/1979
579.03;19;13/06/2007
860.9;6;26/04/1991
172.75;16;26/12/1989
858.8;11;28/02/1974
265.57;17;09/10/1984
410.58;10;23/03/1985
619.74;0;01/01/2014
721.36;3;21/01/2011
662.62;11;08/05/2009
172.05;8;23/12/2000
430.09;17;05/05/1961
903.03;16;25/01/2005
771.55;12;25/01/1996
103.52;15;16/03/1975
922.08;19;09/05/1976
145.62;17;19/02/1982
320.3;1;31/03/1992
456.02;11;27/12/1970
122.2;5;20/08/2001
54.95;6;02/06/2014
334.62;9;27/05/1997
291.93;14;11/10/1986
891.47;1;28/01/2006
301.52;16;14/11/2011
517.44;19;29/07/1989
715.22;3;23/10/1979
485.72;13;22/04/1975
870.3;0;22/05/2014
669.08;4;14/11/2012
123.21;10;20/11/1972
818.26;13;03/09/1992
420.13;17;25/02/2012
162.79;15;19/09/1978
314.36;12;26/08/1999
22;3;12/06/1991
509.29;6;28/09/2007
616.55;16;25/03/1961
404.41;1;12/10/1966
81.24;10;01/04/1995
234.05;9;17/03/1977
371.5;2;29/06/1998
215.32;16;22/03/1970
319.78;8;26/02/2007
710.67;7;29/02/1968
200.81;17;13/12/1967
107.14;11;01/09/2006
392.44;5;19/11/1963
808.91;15;21/09/2006
830.34;9;07/01/2007
122.2;17;11/05/1976
131.24;11;05/08/2005
616.39;3;12/10/2013
353.06;18;04/07/2014
804.25;10;07/01/1979
145.01;0;14/03/2014
278.2;15;23/01/1978
464.12;11;04/06/1981
142.19;15;09/04/2006
463.37;15;09/03/1983
114.9;2;15/06/1961
631.92;11;05/02/1975
768.56;8;10/05/1971
750.84;4;23/07/2014
274.56;7;18/12/1988
852.74;0;24/04/1975
817.42;13;05/04/1977
696.15;8;05/11/2011
621.04;10;23/09/1996
512.35;3;21/05/1987
714.38;6;22/09/1983
104.82;19;14/06/1993
100.24;0;07/04/1983
98.03;9;22/08/1978
633.59;4;19/11/1980
989.39;14;21/03/2008
460.46;16;20/12/1980
67.6;14;09/11/2003
412;6;08/03/2009
562.24;13;06/12/1966
929.97;9;22/06/1978
89.47;6;29/11/1963
360.61;1;26/03/1972
489.99;11;28/06/1993
276.59;9;28/03/2012
118.63;19;03/06/2005
655.85;17;24/12/1984
66.23;14;25/09/1989
589;15;22/09/1976
368.25;10;03/11/1967
830.78;6;26/09/1983
101.18;16;15/02/1994
128.06;9;09/10/1962
175.02;18;16/02/1983
316.68;5;14/03/1994
311.81;5;03/11/1982
699.44;2;09/04/2006
38.63;16;12/05/1999
10.08;17;04/12/2005
825.6;3;07/07/1962
194.62;3;31/12/2007
741.67;14;04/05/1995
458.2;11;21/12/2000
83.41;9;03/04/1971
237.75;1;06/03/1988
426.05;9;21/11/1985
467.91;18;12/11/1976
943.92;2;03/07/1961
259.48;17;04/04/2014
815.52;3;17/08/2001
748.82;13;19/09/1988
152.45;12;16/04/2002
796.39;9;29/06/2003
431.02;14;04/11/1967
600.76;8;13/01/2004
540.61;1;22/08/1973
386.04;13;22/11/2013
646.53;0;06/10/2002
648.69;15;04/04/1979
371.82;5;12/02/1961
92.61;4;18/10/1960
778.13;6;06/05/1979
215.41;16;17/11/1983
138.69;7;06/07/1988
456.96;5;28/03/1984
86.96;6;27/11/2011
102.82;1;30/01/2008
853.88;8;08/07/1978
517.36;14;16/11/1995
609.39;1;29/08/1963
326.97;12;30/04/1993
455.24;8;20/10/1979
493.63;9;27/05/1973
103.52;9;06/05/1996
720.45;7;26/11/1981
368.7;6;02/12/2007
767.23;11;23/04/1973
120.97;0;10/12/1966
277.27;8;06/07/2003
539.09;3;23/10/1973
923.86;16;06/11/1974
276.17;13;12/06/1978
671.38;2;07/07/1969
349.38;12;28/03/1969
852.46;2;21/03/1990
192.85;11;13/12/2000
529.17;3;20/07/1971
802.87;5;02/09/2011
215.94;18;24/05/2007
358.23;5;26/07/1984
779.56;9;06/07/1978
141.01;7;18/06/1993
23.96;2;01/06/1970
210.26;17;21/12/2012
742.14;18;05/09/1984
710.63;12;09/07/1997
546.83;6;15/07/2011
221.61;9;07/09/1977
544.53;4;22/11/2004
380.13;14;18/09/2002
412.24;0;09/07/1974
526.41;1;21/07/1960
984.58;10;04/08/1967
133.2;16;11/08/1992
422.64;0;26/04/1970
761.74;5;18/11/2011
71.04;6;07/03/1976
641.24;13;16/07/1978
421.39;13;10/07/1996
265.55;8;29/05/1990
188.47;1;05/07/1999
632.69;7;28/12/1993
419.28;3;18/03/1994
586.15;18;13/05/2003
137.54;15;02/10/1987
737.3;10;23/05/2008
170.88;16;22/07/1994
415.68;0;06/05/2010
201.67;5;12/01/1963
188.04;12;19/08/2001
461.21;0;16/01/1978
561.03;19;16/01/2004
883.69;17;19/06/1986
310.7;15;25/09/2014
528.32;13;15/05/2013
410.06;5;13/08/1962
43.44;7;22/04/1991
123.2;19;04/03/1964
306.36;0;25/04/1983
540.04;1;03/09/1997
847.74;10;05/06/1996
601.67;1;26/03/1980
525.96;2;10/06/1994
646.78;14;10/07/1985
218.62;8;12/08/1997
249.82;9;01/05/1975
155.12;9;06/01/2013
849.47;8;24/02/1960
333.88;16;21/10/1999
530.57;14;28/06/1985
204.13;1;27/08/2010
645.6;0;25/04/1979
195.89;1;25/03/1965
485.94;5;07/09/1978
551.32;4;02/06/1987
354.03;0;10/09/2003
340.29;7;01/08/1967
481.05;19;07/07/1999
174.41;3;25/08/1983
791.3;4;18/04/1963
405.66;14;18/12/1962
462.71;8;20/11/2002
993.35;19;30/12/1972
177.53;5;13/04/1995
528.25;13;10/10/2006
420.58;5;08/07/2008
445.53;14;22/05/1976
862.67;1;27/01/2011
363.05;2;14/06/1980
880.5;12;09/02/1976
923.17;19;09/08/1962
402.59;16;08/05/1977
962.79;4;30/05/2014
245.23;15;16/08/1976
305.07;2;10/11/1961
796.53;7;22/09/1980
771.3;16;01/08/1981
626.45;9;01/10/2003
11.35;2;12/08/2014
323.63;8;22/02/1991
605.33;13;07/10/1991
485.31;1;27/11/1966
299.77;14;21/07/1976
385.75;4;16/04/1982
711.3;9;25/12/1993
914.91;17;24/01/2007
905.95;2;06/07/1968
77.38;6;10/10/2006
788.84;1;17/03/2002
758.66;17;21/03/1996
607.54;7;27/04/2004
860.77;17;17/08/1964
272.48;6;19/10/1979
962.72;3;11/05/1987
863.4;19;15/04/1983
725.12;6;11/05/1978
155.96;3;07/06/2005
608.23;5;22/04/1996
344.17;3;14/11/2007
553.65;5;08/12/1999
230.72;17;03/04/1964
960.88;3;29/08/1964
929.19;16;03/02/1972
110.81;8;19/07/1988
790.5;4;11/07/2012
610.77;19;05/08/1987
597.47;19;21/02/2009
93.86;0;13/03/1989
628.63;16;27/05/1989
354.35;11;19/10/2013
586.38;9;05/02/1993
69.45;16;07/07/1991
522.81;17;01/01/1998
893.29;14;18/08/1994
232.17;12;15/09/1963
835.17;8;01/05/1984
363.67;19;22/12/1969
691.81;4;12/09/1985
39.94;1;12/10/1982
809.75;7;18/05/2006
639.63;19;04/06/2007
443.95;2;14/07/2013
758.24;17;30/06/1997
462.75;11;14/10/1980
139.65;13;15/12/1998
556.98;4;14/03/2009
554.9;16;19/10/2001
545.47;12;24/03/1961
478.6;5;30/09/2004
854.27;4;25/08/1989
805.71;18;01/08/1990
979.73;1;22/07/1985
387.1;19;03/11/2003
343.29;4;28/09/2005
516.12;13;10/10/1991
699.47;0;08/10/2006
638.2;12;21/02/1983
379.15;8;10/03/1986
999.07;13;13/03/1978
522.39;1;10/07/1996
7.75;6;24/05/1989
883.55;14;01/04/1970
127.93;13;22/05/1999
254.91;16;14/05/1994
783.37;0;17/05/1999
451.68;2;30/12/1987
273.99;12;14/04/2008
703.33;12;24/07/1966
48.97;1;02/05/1981
196.42;8;23/07/1965
921.29;13;04/03/1978
77.64;9;01/04/2010
277.42;5;04/01/1994
39.19;5;17/05/1966
929.53;15;18/06/1987
431.65;4;10/04/2007
663.24;7;24/11/2005
861.34;11;25/11/1973
486.74;11;29/11/1964
284.02;18;06/09/1964
120.59;10;30/09/1971
477.45;8;16/12/1967
958.73;14;08/10/1969
409.55;9;02/12/2003
958.44;8;31/10/1978
783.67;4;13/01/2005
100.86;0;17/12/2012
978.55;4;15/02/2005
925.83;18;20/09/2004
669.68;16;03/05/2008
450.47;12;02/06/1970
754.42;19;04/04/2004
594.21;8;08/10/1961
361.72;0;17/02/2014
164.33;14;16/07/1993
935.3;0;14/04/2005
912.19;15;21/09/1980
787.1;3;18/07/1963
105.76;4;26/10/1976
445.75;1;12/02/1979
229.98;5;20/10/2004
317.44;11;29/09/2005
619.64;14;21/10/1961
47.5;4;24/05/1962
146.31;9;18/08/1980
857.66;6;25/11/1960
161.27;11;21/09/1985
545.93;17;20/03/1998
180.11;9;26/02/2012
702.49;4;18/10/1981
766.18;14;07/10/1985
619.5;8;31/01/2000
512.52;18;15/01/1990
879.77;15;13/02/2007
263.07;11;28/11/2009
394.42;10;05/10/1972
881.48;8;12/05/1982
841.31;17;04/08/2002
140.91;4;30/08/1986
825.25;4;08/11/1963
141.95;4;17/08/1993
347.78;3;11/07/1964
83.66;16;18/11/2009
224.14;4;01/02/1969
29.26;1;05/07/1995
223.01;5;27/03/1999
382.47;16;24/07/1961
907.65;0;07/12/1977
281.17;8;06/09/1978
325.73;3;21/01/1988
725.18;10;09/10/1993
899.7;1;29/10/1966
486.1;5;28/02/1995
603.85;7;04/02/1967
246.74;13;30/03/1964
942.76;10;18/06/1977
830.84;12;21/07/1999
456.3;17;19/04/1980
201.77;4;20/01/1976
726.34;19;08/12/1994
320.25;17;30/05/1968
831.8;19;09/05/1995
191.71;3;30/07/1999
243.37;15;02/06/2005
34.75;9;11/02/1964
541.63;16;16/04/1983
544.04;17;09/10/1983
529.04;14;17/04/1975
578.22;4;30/03/2004
155.2;9;23/10/1974
199.85;1;10/07/1989
725.95;8;29/05/1986
49.81;9;03/11/1966
582.58;3;10/11/1977
318.7;6;23/10/1995
450.9;1;28/09/1990
647.23;1;04/12/1988
26.97;19;27/04/1990
755.71;3;27/09/1979
815.24;12;15/02/1963
377.5;9;06/10/2013
413.42;17;07/11/2008
606.21;12;04/08/1989
170.01;2;08/12/1994
313.13;16;02/07/1988
666.26;14;05/02/1962
146.83;0;29/03/1995
710.75;0;14/01/1970
387.01;7;03/02/1988
318.35;3;16/12/2003
729.48;10;10/11/1982
484.13;8;20/10/1970
869.11;13;26/04/1967
889.19;8;26/07/1963
506.02;13;14/10/1986
89.37;13;15/12/2002
410.91;16;22/02/1971
266.88;6;11/05/1975
276.56;0;05/11/2013
462.27;15;10/04/1960
880.72;14;12/07/1966
970.45;19;21/08/2007
262.74;7;07/03/1988
568.21;5;03/01/1999
143.43;13;24/03/1974
654.55;13;25/11/1975
210.37;8;16/08/1977
612.41;7;10/02/1998
462.72;13;16/05/1972
547.37;19;18/07/1981
921.78;16;29/09/2005
502.11;5;02/01/1961
322.16;17;23/06/2011
685.83;1;05/11/1979
108.29;8;22/08/1963
764.73;2;23/02/1987
173.09;18;24/09/2011
828.31;19;04/05/1977
337.13;17;30/08/1971
939.78;11;15/09/1991
923.34;12;26/01/2008
785.9;10;27/07/1998
824.68;13;08/12/1980
619.33;18;29/01/2009
879.83;16;09/07/1989
617;0;13/04/2002
898.92;16;09/07/1972
812.96;12;01/07/2003
351.49;9;17/10/1963
678;7;18/09/1963
119.38;4;16/10/2009
157.83;16;22/02/1987
205.94;8;02/10/1982
914.58;3;31/05/1994
301.53;2;17/10/1996
682.79;1;28/05/2007
353.61;16;05/06/1976
13.09;10;13/06/1967
44.88;0;06/04/1969
368.06;9;24/03/2011
408.02;15;23/06/1979
111.09;2;15/01/1969
810.79;1;10/11/1992
617.55;1;10/12/2013
638.53;16;21/11/1965
688.54;19;31/03/1978
135.5;13;02/02/2006
980.95;7;12/02/1993
794.04;11;14/02/1984
28.03;2;15/11/2010
198.21;15;13/12/1969
26.05;17;28/02/2014
431.93;5;05/09/2006
242.59;4;23/10/2006
691.19;13;12/11/1961
168.94;0;04/05/2004
35.61;10;25/02/1988
323.85;1;21/04/1993
760.25;16;07/06/1981
520.86;6;19/12/1986
447.4;2;18/07/1997
961.2;10;03/08/1976
699.23;18;05/03/1992
405.07;1;10/08/1999
980.47;8;15/09/2000
23.94;17;18/08/2007
90.52;14;19/03/1976
135.61;6;04/11/2004
4;15;20/02/2013
584.19;0;23/11/2003
186.54;0;24/05/1974
932.08;7;10/05/2002
820.33;4;06/08/1994
186.97;6;23/11/1981
523.07;0;27/07/1998
470.56;6;20/01/1981
270.91;2;22/03/1961
747.16;15;15/01/1978
45.77;15;05/06/2014
540.49;8;06/11/1961
719.86;11;07/11/1993
969.2;7;15/12/2006
414.47;6;09/06/2009
590.69;8;23/04/1989
869.53;17;11/09/1998
546.15;7;17/11/1981
627.97;18;04/08/2011
605.24;10;11/06/2005
262.01;3;01/02/1990
598.55;1;09/11/1985
682.84;17;12/07/1999
750.51;17;17/01/1965
313.49;5;10/07/1964
861.52;0;01/06/2008
645;12;18/03/2004
579.74;18;04/03/1979
315.43;4;12/08/2010
20.08;17;19/03/1994
271.8;12;09/05/1988
269.76;7;07/02/1990
17.19;4;16/05/2006
328.01;13;16/08/1969
174.42;14;09/01/1962
396.82;1;05/01/1977
179.11;5;11/09/1991
224.71;9;05/03/1992
457.17;8;01/10/1983
134.39;19;25/07/1964
853.11;19;10/08/2010
87.44;5;27/11/1979
810.02;18;02/01/1999
475.66;13;24/05/2007
110.06;11;01/01/1993
522.7;14;08/09/1971
164.51;2;10/02/1970
146.75;3;23/04/1969
488.54;16;04/08/1997
711.06;9;26/12/1963
250.89;13;12/03/2011
283.98;8;07/12/1968
589.21;19;25/09/1977
273.88;11;25/05/1972
715.43;3;06/07/1980
699.55;4;10/08/2005
982.13;16;08/08/1961
927.96;15;04/08/2000
871.97;12;17/04/2008
654.65;11;14/12/2001
931.19;19;28/04/1978
836.09;19;27/05/2003
670.64;6;13/06/1968
497.48;4;14/02/2013
370.72;1;22/09/1975
46.51;4;20/01/1976
69.07;1;23/11/1988
306;3;11/06/1971
93.37;1;21/03/2012
743.7;2;10/07/1998
687.75;0;16/10/1978
800.98;16;19/11/2013
226.96;8;11/01/1968
205.42;13;15/12/2002
421.38;14;21/01/1997
265.01;2;19/08/1986
789.62;13;17/10/1967
377.92;16;19/12/2000
561.63;19;05/12/1975
16.18;6;17/08/1963
418.15;18;31/12/2011
841.19;17;07/07/2001
964.34;8;13/08/1977
142.66;10;27/07/1974
264.37;18;29/09/1962
640.56;19;14/10/1998
865.57;7;24/12/1979
705.38;3;03/08/1966
546.76;6;11/09/1967
8.6;12;31/12/1961
115.9;1;23/12/1977
460.51;12;24/01/1965
332.25;17;18/12/2010
392.96;4;13/10/1977
860.95;14;20/10/1973
342.17;5;28/11/1960
803.14;5;19/01/2012
441.08;5;17/04/1990
49.17;5;04/03/1998
477.93;13;28/08/1988
538.96;16;06/12/1998
671.9;13;28/06/1980
593.51;6;23/09/1985
385.5;13;01/07/2012
210.9;15;27/02/2000
487.5;4;22/08/1988
554.34;8;28/08/1976
219.06;4;06/08/2001
548.72;11;30/08/2002
944.08;7;15/11/1982
344.22;17;20/08/1993
496.8;13;15/10/1971
495.33;4;29/12/2009
312.34;11;20/02/1992
682.94;13;17/11/2005
648.72;13;24/04/1982
113.88;13;14/09/2009
911.03;13;05/07/2004
852.62;19;12/12/2010
974.55;2;15/04/2011
55.45;7;26/10/1970
995.72;16;07/08/1997
717.28;3;08/10/1981
196.59;2;18/08/1992
231.97;2;06/08/2007
626;6;19/03/1972
980.69;19;30/11/1999
730.36;6;31/05/1969
770.1;11;23/09/2000
420.12;8;13/06/1992
258.2;19;07/10/1995
78.78;4;11/11/1977
345.91;10;08/02/1967
934.73;14;09/08/1980
735.14;14;08/06/1961
380.81;2;21/08/1979
618.5;10;29/07/1972
80.59;9;02/07/1963
473.94;10;19/09/2014
116.03;5;01/01/1971
692.63;0;09/10/2003
501.64;1;29/09/1981
816.17;0;04/02/1982
279.35;16;22/04/1968
