216.97;16;11/03/1969
383.36;9;03/03/2011
344.25;12;03/07/2007
66.18;14;04/04/1986
769.9;12;26/04/1968
858.56;14;08/03/2003
778.02;14;31/07/1984
980.71;19;15/10/2009
590.09;7;02/11/1972
432.58;14;15/07/1985
836.41;6;02/09/1968
990.7;19;20/04/1974
791.43;19;01/05/1963
18.07;19;30/09/2004
859.43;7;22/07/1994
490.01;1;06/11/1999
834.49;9;30/10/1976
164.78;10;19/02/1992
251.49;6;24/10/2002
943.97;3;11/05/1989
685.52;15;20/10/1986
220.72;12;12/11/1974
811.32;10;21/12/1980
748.96;11;20/12/1969
988.57;18;14/12/1968
176.44;7;15/02/1961
852.16;3;07/04/2009
554.78;11;30/05/1994
39.48;15;12/11/1993
609.36;16;20/01/1977
631.74;9;19/06/1978
349.84;6;15/10/1965
898.21;3;06/08/1989
309.84;11;03/03/1980
456.45;2;28/02/1972
696.38;9;02/05/1996
367.66;17;19/02/1964
429.96;14;29/08/1972
12.47;0;05/09/1977
183.23;16;17/07/1982
802.46;5;08/03/1960
347.9;19;20/04/1962
9.04;9;28/07/1965
438.42;3;14/03/2007
790.23;3;18/01/1995
887.65;6;02/12/1990
94.71;17;01/04/2007
911.88;18;13/05/1968
670.84;9;13/03/2003
73.43;5;13/10/2000
227.45;1;02/03/2011
100.38;17;20/12/1981
625.6;15;11/05/1994
232.29;16;04/01/1987
242.89;2;07/10/1999
942.7;18;18/09/1985
678.8;13;06/04/2001
985.6;1;27/06/1967
272.02;7;03/10/1999
762.19;10;02/06/2001
408.12;10;01/12/1979
491.66;13;28/02/1995
910.85;17;19/04/1972
377.29;8;30/04/1984
458.13;15;25/05/1998
216.68;10;10/06/1978
639.27;9;26/01/1968
837.32;7;02/06/1999
92.96;9;08/11/1992
520;4;09/06/2000
924.55;2;16/04/1968
671.54;8;30/04/1978
9.19;5;29/07/1962
442.07;9;22/11/1960
727.59;0;11/11/2003
563.99;2;21/02/2001
459.71;13;02/12/1983
280.15;14;31/10/2012
755.56;19;28/03/1983
984.72;18;24/11/1997
411.36;19;24/03/1986
826.39;0;10/08/2012
774.61;7;21/09/1964
519.83;11;08/11/1989
976.53;2;07/12/1982
527.03;8;14/12/1977
609.62;2;11/02/1995
448.63;11;08/02/1983
718.73;19;25/07/1973
298.89;16;12/08/1961
115.38;10;26/12/1972
515.48;9;12/03/1987
636.48;19;21/01/1985
310.55;12;26/01/1980
404.32;9;19/11/1976
837.05;10;24/10/1967
677.61;18;23/09/1988
700.86;14;04/11/1981
960.75;15;10/02/2012
472.7;9;12/07/2000
527.84;10;13/08/1977
965.86;7;16/02/1995
960.3;16;25/08/1982
366.31;19;06/05/1966
152.55;7;30/05/1982
598.21;9;28/09/1971
144.88;8;22/01/2006
142.33;12;11/01/1982
150.11;18;25/10/1999
508.96;15;28/02/1976
980.1;2;14/02/1986
607.04;0;13/05/2012
397.69;18;25/10/1999
802.11;9;21/12/1979
541.41;6;23/01/1994
767.64;16;04/06/1984
737.31;14;19/10/2001
605.63;10;31/01/1997
638.83;3;08/11/2005
737.97;12;13/11/1961
560.05;10;03/01/1971
890.67;4;01/09/1970
97.32;6;05/08/1973
48.5;10;08/12/1975
100.52;18;01/12/2012
531.57;16;02/10/1976
860.98;17;25/07/1988
621.9;14;20/04/2002
51.62;3;18/07/1986
274.58;11;31/10/1963
683.69;14;08/08/2005
11.92;9;26/12/1970
751.09;6;24/07/1970
791.84;19;25/09/2005
607.58;19;29/09/1967
434.57;13;18/11/1991
676.77;11;10/03/1981
599.8;17;21/08/2004
212.75;4;25/07/1987
644.31;17;18/04/2008
316.53;0;23/03/2000
317.49;2;08/08/2000
747.8;16;28/03/1964
826.76;10;04/04/1981
651.9;0;21/09/1971
530.13;6;15/10/1997
720.21;8;24/05/2004
390.99;0;19/05/1961
510.57;13;03/03/2013
407.35;12;04/01/1982
339.39;19;07/01/1968
850.09;3;20/12/2001
903.93;19;01/10/2014
202.74;9;16/07/2010
362.25;14;23/05/1999
878.47;3;15/05/2007
169.22;12;21/07/1984
832.98;17;27/01/1981
392.07;10;10/12/1977
127.07;9;05/03/1992
284.35;14;02/01/1987
899.52;10;24/03/1969
526.39;5;20/03/2009
464.88;13;27/01/2005
114.53;0;27/06/2012
774.78;12;31/05/2001
438.03;9;08/12/1998
995.8;10;20/04/1976
585.62;2;18/12/2011
727.39;15;10/06/1980
505.3;11;19/10/1980
474.05;5;24/03/2013
857.83;17;12/04/1993
507.1;9;13/04/1996
483.99;11;13/08/1978
609.83;7;16/10/1980
496.61;12;01/10/1991
350.28;9;25/02/1984
432.95;11;15/03/2008
218.69;15;28/04/1966
403.95;6;03/03/1963
0.44;12;16/11/1965
168.76;4;12/12/1981
223.57;14;17/02/1999
883.68;7;11/03/1973
66.02;3;07/12/1960
432.27;1;05/03/2012
168.26;19;06/06/1967
668.48;7;30/05/1962
858.72;15;06/02/1962
200.66;6;20/11/2005
143.84;8;23/01/1960
34.35;11;04/11/2003
770.95;17;27/02/1998
173.43;12;15/04/2003
866.78;15;04/06/1990
269.46;16;20/12/2008
259.48;11;03/12/1962
399.12;0;15/12/1971
77.95;15;21/06/1980
750.12;18;03/03/1980
605.22;18;22/02/1983
292.13;7;29/11/1961
456.25;17;04/06/1962
705.43;3;25/03/1985
815.03;2;04/06/1994
914.39;17;19/11/1999
858.75;15;31/05/1983
425.09;18;06/03/2002
321.81;5;02/12/2008
366.99;6;17/02/1968
911.03;5;27/04/1966
181.47;18;21/03/2013
522.61;1;22/02/1987
449.88;5;19/08/2008
777.24;8;03/04/1960
497.36;17;28/06/1996
672.26;2;22/03/1993
405.29;17;10/02/1975
338.71;6;29/12/1978
595;9;05/06/1993
221.34;14;28/05/1989
561.2;7;05/06/1964
3.08;18;18/04/1966
909.66;18;11/03/1979
351.93;2;26/08/1971
36.33;3;28/09/1960
952.92;17;30/04/1979
442.96;6;19/04/1993
224.12;10;20/01/2006
356.09;15;08/12/2009
823.48;10;18/11/1967
466.04;1;05/10/2006
297.94;1;17/08/2007
861.57;3;17/12/1966
573.48;3;15/10/1980
662.22;8;11/06/1961
42.36;15;01/11/1971
169.53;0;07/03/1994
681.12;3;13/11/1998
221.39;7;21/03/1994
382.66;2;01/01/2007
660.77;5;13/02/1964
759.54;7;19/11/1985
664.88;15;01/09/1973
371.4;7;29/12/1967
38.29;2;12/05/2004
241.26;1;26/09/1970
290.42;4;06/05/1985
795.71;15;09/04/1960
403.38;10;13/06/1985
930.95;4;05/05/2002
80.09;5;07/03/1983
754.89;2;22/03/1968
48.97;12;24/03/1989
968.77;18;09/03/1987
712.87;4;05/06/2014
657.52;11;12/03/1997
264.41;2;18/07/1989
83.51;14;07/09/1980
964.29;19;04/12/1965
595.74;19;18/08/1965
883.96;5;15/10/2009
945.49;9;07/05/1973
261.6;18;14/05/1995
657.31;6;21/12/1972
93.96;8;22/07/1976
953.48;17;26/09/1960
491.45;15;17/12/1998
431.89;14;02/05/2005
139.31;15;16/01/1982
908.23;5;14/06/1987
330.44;13;16/05/1978
758.53;1;04/03/1961
39.6;4;26/03/2001
736.82;11;26/11/1995
385.06;2;09/07/2010
644.67;10;30/04/2000
239.01;2;15/04/1991
738.12;9;27/03/1993
288.26;18;21/02/2013
264.76;16;25/03/1997
270.93;6;27/03/1982
718.67;18;10/03/2013
603.61;7;08/10/2003
17.93;12;10/11/1996
19.59;5;05/09/1969
881.63;18;01/10/1962
936.28;15;06/05/1978
788.91;6;20/01/1973
5.42;13;02/07/2008
418.51;2;02/07/1967
41.29;9;18/03/1990
815.61;17;14/09/1986
309.53;5;18/09/1967
433.69;2;18/07/1992
955.09;1;13/02/2000
918.81;12;05/10/1975
284.84;4;26/11/2002
106.49;14;17/09/1963
255.54;4;03/05/2011
296.11;2;30/06/2006
77.45;6;19/07/1977
863.57;18;03/01/1971
478.2;14;14/08/1989
622.16;12;06/12/2003
201.4;8;02/09/1985
796.35;11;02/06/1966
483.35;4;31/03/1989
830.99;2;02/03/1988
973.6;0;24/07/1969
613.79;0;23/01/2012
178.9;6;23/07/1970
683.69;15;24/04/1968
522.96;14;19/10/1996
70.44;18;03/05/1995
457.79;3;14/08/2002
46.36;6;09/08/2001
338.52;14;11/07/2013
52.58;5;21/05/1961
507.03;13;23/10/1977
717.64;10;10/08/1969
916.36;5;05/08/2010
342.36;13;18/05/2005
786.66;14;03/06/1970
654.7;15;02/05/1992
3.36;8;08/05/2008
510.5;19;23/05/1989
962.4;10;03/10/1985
548.4;16;12/10/2014
218.23;4;21/12/1990
412.5;2;13/01/2008
904.98;15;05/09/2007
895.11;15;16/05/1994
456.01;13;22/06/2008
381.43;7;17/08/2002
541.74;0;18/05/1968
2.44;17;10/03/2003
452.42;3;05/12/2011
422.26;2;06/06/1971
862.95;15;26/07/1999
750.06;4;14/11/2002
197.14;17;08/04/1998
518.66;7;06/07/2007
745.58;16;30/11/1966
404.29;15;01/12/1984
543.3;3;08/02/2004
562.05;6;19/06/2002
461.09;17;24/02/1970
356.43;14;01/04/1963
360.52;0;12/03/1991
406.39;16;01/04/1985
782.16;4;18/11/1990
319.75;7;06/10/2012
924.16;4;23/10/1967
138.84;4;05/03/2004
494.4;17;17/03/1993
279.07;7;29/10/1985
921.79;3;16/11/2003
837.09;19;20/12/2008
854.76;9;18/02/1961
339.14;0;14/09/1991
489.85;5;22/06/2008
858.63;17;27/09/1975
117.2;0;07/04/1977
564.52;10;28/02/1989
69.86;9;23/07/1991
75.4;11;27/08/1971
669.38;1;06/05/1981
943.61;2;23/08/2010
592.98;15;03/01/1978
429.19;19;03/06/1964
590.26;13;12/10/1987
743.18;14;29/01/2008
565.2;6;08/10/2005
738.7;4;21/10/1978
549.36;9;25/02/2003
747.56;16;27/01/1965
32.89;19;03/06/1979
838.73;16;09/04/1963
922.11;5;04/07/1991
197.64;15;16/02/1993
159.19;17;01/01/1996
875.14;9;21/03/2005
793.79;10;11/07/2011
660;17;07/02/1967
236.5;4;20/01/1969
915.88;5;06/01/1994
166.18;13;25/04/1966
565.36;12;14/01/2007
398.88;18;30/01/1963
969.46;18;11/06/1986
166.25;7;11/12/1974
757.89;5;06/01/2000
80.39;18;14/02/1983
26.36;3;22/09/1975
385.42;0;28/10/1989
93.43;13;05/09/1988
391.18;8;14/08/1979
856.99;18;28/03/1973
650.8;8;26/12/2001
914.46;5;05/03/1990
53.25;3;20/10/2008
12.04;8;12/02/1962
546.26;13;24/12/2001
113.66;6;26/06/1996
350.84;12;16/05/1980
776.43;9;12/12/1987
861.78;3;21/08/1965
475.41;18;03/09/1992
707.96;0;19/04/1974
727.57;2;22/11/1970
853.43;8;26/03/1962
55.66;17;02/02/1966
6.42;14;06/11/1972
41.87;17;15/11/1962
744.2;2;07/02/1978
526;9;29/04/1982
602.46;3;25/01/1988
780.32;2;30/07/1965
287.64;0;04/07/2005
666.15;7;25/03/1961
188.45;14;30/08/1960
64.46;16;23/12/1995
451.48;10;03/06/1980
542.01;8;05/12/1963
178.72;14;01/10/1988
328.89;9;05/01/1962
357.54;9;15/04/2010
352.33;1;20/10/2003
173.95;16;02/11/1995
704.12;0;22/02/1984
537.17;5;26/07/1997
467.49;1;19/08/1969
278.96;6;11/05/1998
45.8;5;26/03/1995
327.87;19;31/05/1987
817.25;3;26/01/1992
611.63;13;13/09/1991
182.03;13;15/03/1982
847.42;8;14/06/1980
512.29;9;19/02/1970
248.33;5;10/07/1980
599.7;3;04/09/2002
435.47;16;23/10/1983
405.26;8;16/12/1960
101.92;0;01/10/1974
34.07;5;09/02/1962
750.96;16;01/12/2010
212.41;1;19/09/1983
823.33;19;16/06/2002
262.75;1;27/09/1978
854.83;10;14/06/1989
825.46;6;18/03/1999
756.05;10;22/01/1988
835.84;14;20/03/1979
593.19;8;29/03/1976
546;4;19/09/1991
255.16;19;28/03/1985
498.42;5;02/02/1994
424.98;5;04/12/1972
171.02;19;08/01/1987
308.46;3;23/07/2014
679.72;17;17/06/1971
511.23;8;14/01/2014
148.08;14;22/03/1976
367.14;2;03/01/1976
635.36;12;18/11/2008
399.35;7;16/06/2007
402.55;9;11/06/2002
606.61;11;13/06/2010
634.38;12;14/09/2010
996.57;18;11/02/1966
916.93;9;13/02/1981
495.62;6;01/11/1978
982.7;7;13/11/1987
730.37;15;04/04/1984
713.28;16;02/05/1966
552.66;6;09/11/1974
667.23;4;29/06/1983
842.03;4;20/05/1969
555.15;19;06/11/1975
513.34;15;20/08/1964
992.31;4;25/08/1998
650.53;13;18/04/2007
444.11;18;09/09/2012
820.96;17;12/11/2002
760.36;2;18/06/2002
359.85;16;14/07/1986
838.21;5;20/03/2005
384.69;8;22/06/1984
323.45;13;07/02/1992
561.57;18;30/12/1961
466.57;14;10/11/1980
925.76;15;01/12/1964
200.29;5;19/10/1992
7.46;5;10/01/2005
653.69;0;21/05/2012
951.88;6;21/02/2007
915.31;2;26/04/1994
493.62;6;17/01/1990
201.49;12;13/08/1998
463.29;1;29/08/1972
272.1;18;17/04/2003
807.81;3;17/06/1990
103.99;10;28/12/1995
901.51;15;25/04/1988
422.84;10;22/02/2007
645.87;12;23/01/1985
691.48;5;19/07/1961
602.43;12;04/12/1975
838.45;5;20/06/1968
200.92;7;15/05/1990
215.53;6;03/04/1990
110.39;0;26/08/1989
621.48;2;21/06/1999
770.64;6;21/09/1971
395.2;4;29/01/1967
148.18;9;28/10/2007
533.79;18;01/08/1975
213.32;17;24/06/1991
47.52;3;09/04/1988
820.23;18;11/10/2010
636.11;0;30/11/1986
412.4;2;31/03/1964
621.22;18;01/02/1997
752.22;11;08/02/1961
554.39;4;20/06/1962
82.15;17;28/05/1972
243.05;7;21/08/2012
340.07;19;19/04/1990
99.73;0;27/04/1985
263.64;14;08/04/1969
769.69;4;24/10/2009
94.65;3;16/08/1990
274.63;11;08/03/1976
720.66;6;15/12/1988
315.71;9;02/04/2012
225.95;4;08/07/1972
597.41;5;25/09/1989
149.15;15;08/05/1993
799.57;4;24/08/1994
111.26;2;26/07/1975
169.96;14;28/10/2000
661.76;19;24/01/1960
214.45;1;08/02/1980
136.77;12;02/05/1966
0.91;3;27/09/1991
400.55;18;20/01/1968
589.52;11;27/07/1963
590.41;17;03/02/1976
776.98;1;11/07/1972
366.42;9;25/04/1979
959.98;6;09/08/1961
815.85;15;18/03/1996
549.43;5;17/07/1979
632.71;8;04/12/1988
110.33;7;07/08/1986
713.95;11;26/02/1989
671.27;15;09/10/1973
33.55;14;19/08/2001
395.3;12;28/06/1988
897.13;15;06/07/2010
782.02;12;03/05/2002
183.8;17;10/09/2004
576.96;5;29/09/1980
366.13;9;02/08/1999
693.26;19;25/02/1999
298.15;11;16/10/1964
343.64;17;10/06/1994
485.45;14;25/06/1971
677.03;6;27/11/1998
730.7;0;20/09/1993
998.06;11;08/11/1998
284.97;0;17/11/2014
902.64;6;17/02/1969
454.43;18;02/08/2007
716.61;14;15/07/1985
709.96;16;28/02/1992
604.19;15;03/04/1961
841.49;3;01/12/1998
790.99;15;31/03/1962
380.06;18;05/03/2008
991.92;2;15/07/1991
90.57;19;30/06/1989
365.56;14;03/05/1979
700.04;12;09/01/2008
944.68;6;02/12/1979
476.74;4;21/06/2013
380.3;9;24/12/2006
791.33;11;19/06/1995
139.39;13;08/02/1992
271.97;6;18/11/1977
719.2;13;04/06/2011
682.75;19;25/03/1966
484.68;8;11/02/1969
701.27;13;02/10/2003
947.68;15;20/06/1975
512.62;7;09/02/1992
532.18;6;17/05/1996
659.5;14;13/11/2012
500.32;5;27/07/1995
151.28;3;07/11/2014
937.93;19;11/10/2000
118.21;15;18/07/1999
751.21;0;04/12/1988
654.63;10;11/08/1985
39.65;14;24/10/1971
199.69;6;25/05/1962
64.62;0;24/06/1998
303.33;1;08/05/2014
202.69;15;23/07/1992
786.9;11;30/11/2013
682.06;15;01/06/1961
671.25;18;07/09/1972
767.79;7;24/10/1981
273.41;0;21/10/1981
154.75;3;22/08/2001
198.92;2;13/12/2013
208.65;10;26/09/1984
636.58;3;18/06/2007
976.52;0;23/10/1976
123.5;16;15/12/2013
474.98;17;01/06/1961
439.9;0;15/12/1979
112.3;8;20/04/1990
336.66;0;14/04/1992
459.14;11;07/11/1960
637.37;8;22/10/1964
251.26;3;06/10/1990
805.43;9;22/09/1981
79.59;17;22/08/2006
162.68;16;02/07/1960
840.89;11;30/09/2001
597.73;17;27/04/1979
624.28;18;16/01/1997
240.42;4;10/09/2002
279.99;18;04/11/1988
306.08;0;07/10/1991
739.94;16;16/10/1968
154.29;1;26/10/1980
63.26;16;29/11/2006
756.88;1;14/09/1984
790.34;1;21/02/2008
848.81;17;18/08/1986
179.19;6;11/06/2008
331.77;18;07/05/1988
237.04;15;05/09/1960
226.42;14;29/06/1992
665.31;10;01/06/2010
9.52;8;29/12/2006
220.95;2;23/10/2009
331.08;7;25/01/1990
921.24;16;06/02/2003
362.85;0;30/10/1997
640.58;1;18/10/1979
782.13;0;26/08/1993
170.12;8;27/08/1976
214.34;5;13/03/1979
735.54;17;28/12/1980
838.93;13;25/01/1982
342.55;4;14/03/2000
469.33;0;28/01/1974
488.68;11;31/12/1974
337.05;7;17/02/1995
634.87;6;21/02/1991
800.37;6;02/03/1962
60.48;9;02/04/1998
440.99;12;28/10/2003
64.97;4;28/12/1978
359.39;15;16/05/1982
961.8;5;22/07/2002
706.1;14;28/06/1961
513.6;0;22/02/1964
538;14;02/06/1963
758.43;15;02/05/2004
334.2;5;03/05/1985
998.24;9;05/05/1973
985.09;19;19/09/1985
781.4;15;30/05/2008
742.5;19;11/05/1972
278.9;1;28/05/1966
622.99;13;20/06/1975
591.34;12;15/04/1974
644.68;2;14/03/1995
341.58;18;25/04/2003
279.51;17;06/02/1961
813.63;4;04/07/1968
765.86;18;18/12/1976
845.34;8;22/10/1988
772.78;10;14/03/1995
422.54;18;19/09/1970
79.66;4;26/11/1978
252.27;17;06/07/1964
849.51;7;26/02/2007
608.73;15;27/03/1985
66;9;26/05/1975
87.75;7;11/05/2014
284.25;8;02/11/1973
13.47;3;24/12/1984
942.37;13;26/02/2000
599.27;17;06/07/1980
698.36;2;03/05/2010
356.43;10;27/07/1969
119.19;13;07/01/1994
997.21;1;17/07/1997
252.22;15;13/12/1973
320.47;19;28/12/1979
271.37;11;18/04/1963
469.91;9;16/09/2001
302.36;7;03/11/1997
987.95;9;17/08/1975
403.65;5;12/07/1980
267.78;6;08/11/2002
397.85;7;27/12/2009
147.03;14;25/01/1993
116.3;18;24/01/2011
347.42;16;02/08/1999
615.84;17;30/11/2013
404.98;10;05/12/1990
950.84;10;15/02/1960
356.96;6;28/06/1972
206.21;15;22/04/1990
257.14;19;28/07/2013
211.54;5;25/09/2001
127.45;0;28/05/1999
828.58;1;02/12/1995
66.15;15;20/03/1962
19.52;4;13/02/1986
312.73;16;10/09/1964
322.17;6;11/08/1972
305.04;4;08/11/1975
559.67;13;26/09/1965
391.5;6;21/04/2008
950.03;8;13/03/2008
411.48;18;16/12/2009
529;11;02/03/1971
910.32;4;09/11/2013
403.92;16;12/08/1979
186.9;3;18/04/1979
686.31;3;11/11/1998
605.17;3;18/08/1983
544.4;4;07/01/1998
855.19;14;06/08/2007
138.53;18;21/04/1976
891.5;16;17/07/2003
883.25;1;30/04/1970
669.96;2;18/06/1980
578.21;9;08/02/1965
159.3;16;18/11/2005
190.93;14;14/09/2013
327.47;0;11/12/2008
109.45;4;08/12/1965
349.49;10;26/01/1971
331.86;12;04/01/1999
404.49;10;10/08/2014
566.15;4;07/01/1989
421.86;8;08/05/1986
493.55;0;25/03/2011
595.55;10;27/07/1969
336.85;6;27/07/1972
552.37;14;22/04/1960
382.93;12;04/10/1960
674.12;4;22/07/2004
664.5;7;08/03/1977
218.65;12;13/04/2014
714.17;19;28/09/1986
844.63;12;17/01/1997
187.39;2;09/01/2013
748.02;12;25/04/1989
407.1;13;24/08/1992
489.98;18;08/11/1960
129.03;5;03/05/2000
410.69;13;10/05/2014
353.67;5;03/09/1985
249.1;19;08/04/1972
30.11;1;29/04/2003
743.56;3;17/05/1997
392.18;4;07/09/1960
884.12;6;01/08/1961
244.85;14;24/09/1960
486.42;9;24/03/1986
255.07;19;17/04/1960
514.51;0;16/05/2013
596.85;4;25/09/1997
302.14;6;19/01/2012
725.68;9;18/01/1973
507.64;4;05/10/1989
606.07;10;01/01/2012
336.45;1;20/11/1985
52.84;15;16/04/2006
620.78;5;02/07/1970
559.1;2;26/07/1986
650.27;18;24/06/1975
829.54;19;14/10/1992
889.09;3;28/02/1975
398.89;11;24/08/1968
629.06;7;20/01/1991
42.73;6;26/01/1995
247.13;6;13/02/1967
957.84;11;30/09/1995
638.43;8;24/12/1993
846.12;15;15/06/1985
958.57;0;05/07/1997
450;2;28/06/1994
454.27;9;20/01/1964
796.3;18;04/06/1964
609.17;3;24/08/1974
373.28;14;22/03/1975
348.09;11;08/09/1966
824.75;14;19/02/1989
692.87;9;17/02/1963
51.78;13;31/12/1965
154.49;3;06/02/1990
94.3;4;17/08/2002
688.57;19;26/02/1967
971.09;19;18/01/1989
187.98;15;31/12/1994
108.12;2;30/09/1982
987.41;10;31/12/1995
826.21;17;20/03/2008
509.73;4;10/07/1975
3.27;18;13/01/2010
85.98;2;11/03/1979
811.84;12;13/05/1964
772.78;10;19/05/2012
867.51;17;27/02/1984
110.11;18;27/02/1971
139.11;13;08/01/1987
695.35;16;02/09/1985
169.41;5;25/06/2011
977.35;15;03/03/2006
60.49;11;03/09/1963
126.88;18;04/10/1979
986.42;4;28/09/2010
342.88;14;26/03/1963
826.45;0;05/03/1962
680.29;18;03/02/2011
654.03;15;19/04/2011
904.45;2;30/08/2000
982.47;13;18/05/1993
6.54;16;31/08/1991
741.41;8;09/09/1993
666.23;19;24/08/1985
244.45;6;04/10/2001
983.74;18;04/07/2012
884.81;2;01/06/2008
379.8;2;20/07/1988
863.19;19;20/04/1982
383.14;18;20/01/1965
979.8;4;18/10/1966
592.18;11;08/01/1980
905.22;11;02/09/1998
958.26;11;31/01/1985
547.03;5;27/08/1979
536.64;6;26/03/2014
237.75;16;17/11/1965
380.63;0;16/02/1979
743.04;8;23/12/1994
501.37;19;05/10/1991
209.55;13;12/08/1996
17.31;6;08/07/1999
489.07;5;20/08/1993
304.32;8;22/12/1973
67.31;5;18/08/1972
210.07;5;07/05/1970
535.28;9;03/09/1967
89.38;14;16/11/2004
38.77;9;09/02/1967
475.09;4;20/01/1978
966.27;5;18/04/2009
839.64;16;15/12/1970
749.24;10;31/07/2011
894.37;3;25/08/1973
686.19;15;15/06/1982
778.16;12;27/06/2008
217.17;5;28/03/1988
916.78;10;31/10/1994
797.52;11;24/08/2004
194.54;0;05/05/1991
97.34;2;15/03/2012
825.97;17;01/12/2003
507.35;13;15/04/1970
197.67;15;10/03/1968
106.83;3;26/02/1963
267.06;0;31/10/1966
258.72;13;05/12/1985
450.68;18;24/11/1967
679.2;19;12/04/2001
450.65;11;16/06/1991
191.29;14;21/07/1999
93.45;12;27/02/2014
846.6;15;25/11/1963
974.86;0;27/03/1994
787.28;8;05/11/1991
801.34;3;08/09/1994
147.19;12;20/06/2011
620.3;2;26/03/2001
652.56;15;04/10/1972
265.51;1;31/07/1970
996.88;0;20/09/1970
982.44;19;05/11/1964
822.02;14;14/04/2010
