04/08/1973,15,562.54
08/01/1985,14,648
27/10/1964,14,237.38
29/06/2005,3,836.56
22/08/1990,2,749.08
21/10/1995,9,596.82
28/05/2001,9,774.92
15/07/1973,19,324.13
24/03/1995,15,902.11
08/07/2006,12,854.33
02/01/1979,18,494
01/10/1981,13,374.51
14/05/1998,8,864.03
03/08/2004,12,760.38
07/08/1993,12,214.08
08/08/1979,18,625.05
23/07/1999,11,969.11
19/09/2000,10,270.47
05/03/2007,11,866.57
17/06/1971,13,155.49
30/10/2000,10,644.47
30/04/1990,6,978.01
15/09/1969,17,609.44
19/11/2008,15,665.37
13/02/1963,4,181.65
18/01/2007,6,491.21
02/06/1967,10,618.39
17/07/1988,13,808.89
29/01/1976,14,158.57
06/11/1966,17,993.9
22/06/1976,9,434.98
04/08/2005,10,710.56
13/02/2007,19,35.41
17/01/2004,4,512.6
04/09/1989,13,905.78
22/08/1974,19,611.74
15/04/2009,9,960.76
23/10/1960,16,822.49
28/02/1975,17,868.41
02/12/1992,5,743.83
27/01/1967,15,806.03
09/06/1973,15,55.59
30/09/2009,10,831.27
31/05/1981,15,888.06
16/03/2011,1,895.76
25/11/1976,8,922.55
21/08/1977,0,953.42
21/10/1991,1,664.68
10/02/2000,7,821.13
11/09/2013,0,27.07
08/02/1976,17,659.17
30/04/1992,7,396.39
22/05/2011,15,111.02
21/04/2001,7,38.09
29/12/1967,14,219.21
28/03/1981,17,411.15
05/01/1994,3,391.83
11/09/2011,12,489.66
14/11/2002,12,595.9
17/06/1975,17,888.85
02/02/2005,1,992.3
14/05/1969,9,702.2
06/09/1998,17,784.69
11/11/2007,12,814.28
27/07/1961,11,743.55
07/10/2004,17,761.09
11/04/1984,1,787.43
17/05/1980,14,275.64
13/09/1996,8,987.19
27/08/1970,18,649.79
22/03/1989,15,224.73
23/01/1994,14,243.39
09/08/2005,9,536.01
14/02/1973,8,514.42
10/01/2003,2,436.15
20/11/1963,16,78.31
22/11/1984,13,531.54
03/12/2003,13,635.54
11/05/1995,8,725.76
25/11/1969,8,350.86
15/04/1961,19,812.28
14/07/1960,7,0.12
24/09/1997,15,189.58
08/09/1977,4,105.59
28/05/1993,19,543.54
12/12/1979,6,402.92
01/07/1960,12,308.11
10/01/1972,6,474.83
18/02/1962,9,466.65
18/10/1965,4,761.2
09/03/1993,15,203.11
25/08/2012,8,535.21
27/05/1993,18,200.37
12/12/1965,0,800.62
03/08/1990,2,142.35
14/06/2005,11,508.56
19/01/1977,18,571.2
05/08/1963,11,462.29
23/12/2004,14,529.33
03/10/1979,14,835.43
22/12/1999,1,962.17
03/08/2012,2,292.2
22/04/1983,17,237.11
13/06/2014,4,295.06
08/06/2003,3,150.93
28/04/1978,11,704.05
05/01/1983,19,736.13
24/12/2013,6,209.83
02/09/1995,0,58.29
04/09/1974,1,355.34
19/02/1990,6,25.55
17/07/1962,7,855.36
19/07/1993,13,247.3
03/02/1975,9,943.66
07/12/2011,11,905.93
31/01/1989,10,498.87
13/03/1960,2,900.56
24/06/1961,19,516.54
21/02/2000,11,628
23/11/1988,16,9.36
29/09/1999,14,359.98
07/12/1966,2,892.84
02/03/1961,19,418.49
22/09/2003,12,722.02
11/06/1993,3,138.46
31/12/2008,16,17.58
08/11/2005,12,817.97
03/07/1992,10,197.56
27/02/1960,4,606.66
09/08/1973,4,14.21
11/11/2006,0,169.55
07/05/1997,1,693.81
08/02/2013,10,321.1
05/08/2011,13,359.63
27/01/1994,17,968.96
23/09/1987,14,562.37
05/10/1985,12,190.85
05/10/1991,12,987.19
11/05/1966,10,127.59
17/01/1967,12,397.56
30/05/1977,7,380.73
12/08/1999,10,221.24
20/07/2000,17,509.4
18/06/1996,14,597.65
07/05/1975,19,17.37
13/06/1988,5,264.64
11/08/2002,15,381.26
20/08/1994,0,50.35
04/12/1984,16,402.71
24/05/1990,19,496.3
09/05/2006,3,663
13/12/1995,6,924.97
01/06/1994,3,545.48
12/11/2008,10,91.11
05/07/1995,16,79.58
31/05/1969,12,42.77
12/05/2003,15,396.77
06/05/2010,3,447.94
05/02/2014,4,502
26/04/1972,9,5.29
10/12/1964,5,219.51
14/12/1963,15,603.98
18/10/1963,4,917.44
17/08/2014,17,187.07
19/06/1988,14,34.42
28/05/2003,17,224.66
05/06/1963,17,590.46
24/03/1987,12,844.53
26/09/2008,4,66.68
23/06/1970,12,888.5
11/10/1966,9,68.64
08/04/1984,13,957.41
27/07/1974,5,567.24
14/07/1971,2,234.58
10/09/1995,9,745.09
07/08/1991,13,1.75
11/12/2010,3,302.2
06/07/1984,14,107.89
09/11/1999,17,718.82
12/10/2007,2,655.55
18/03/2001,2,391.08
02/09/2007,12,124.05
02/12/1994,12,690.96
26/08/1985,17,458.41
20/01/1976,14,31.21
03/08/1987,5,79.42
13/12/2008,14,600.72
21/12/2000,16,685.9
04/02/1964,11,970.89
27/11/1962,4,356.66
13/06/1991,16,639.33
13/03/1976,17,157.46
18/09/2002,18,387.66
03/10/1981,4,917.85
13/10/1962,16,183.96
16/02/1980,9,373.22
22/11/2009,13,90.99
05/08/1971,11,638.72
16/07/2008,11,65.01
15/01/1963,7,270.7
04/01/1961,7,699.81
12/07/1973,17,617.06
10/06/1971,2,421.83
10/07/2001,8,6.78
21/11/2003,13,645.8
30/08/1968,12,687.38
21/02/1963,14,210.62
28/05/2011,16,503.03
10/02/1987,7,522.25
22/01/1997,6,691.06
12/03/1972,8,207.33
10/04/1964,16,44.47
26/12/1963,6,435.65
25/06/2006,16,87.36
04/03/1999,11,95.01
11/03/1979,3,992.32
27/03/1990,9,624.3
16/09/2005,13,245.59
08/05/1962,13,940.87
18/10/1988,8,660.45
15/10/1972,5,682.65
31/07/1984,19,232.53
06/05/2008,6,53.32
22/06/1992,8,613.33
26/04/1960,9,274.6
14/01/2005,15,101.14
08/10/1968,10,861.91
22/03/2000,2,70.04
13/07/1962,19,231.48
25/11/1964,0,598.33
01/05/1962,2,85.84
06/05/1980,5,744.34
19/11/1993,13,411.75
04/05/1973,1,838.78
23/11/2005,16,46.97
27/09/1984,6,315.23
15/10/1978,5,649.88
07/02/2003,16,841.13
17/07/1985,12,543.2
08/10/1996,0,805.08
15/10/1968,14,540.8
25/12/1991,1,889.62
05/03/1991,4,226.27
27/08/1995,18,444.69
23/02/1986,10,693.64
18/04/1973,17,470.73
06/11/1974,14,925.06
17/09/1969,17,124.6
29/10/1974,15,445.58
25/04/1960,12,39.29
12/02/1961,5,821.38
05/11/1974,12,271.63
01/11/1967,10,851.1
23/03/2004,4,91.91
27/09/1978,1,819.8
07/12/1982,12,947.54
04/05/1981,3,56.5
24/12/1995,4,968.2
10/09/2013,4,856.25
06/11/1984,18,143.19
18/01/1974,12,931.79
27/12/1965,7,461.27
05/10/1976,18,262.47
09/05/1969,4,637.59
30/08/1982,2,63.81
21/12/1978,18,698.93
02/08/2009,3,643.89
23/10/2011,8,405
15/10/2005,4,914.31
29/01/1962,19,855.48
28/09/1964,4,38.33
20/09/1966,7,386.55
18/12/1961,0,116.17
12/05/2001,13,71.78
20/06/1983,6,401.13
05/08/1993,16,494.48
12/08/1987,17,517.97
25/03/1985,17,496.82
10/11/2014,3,709.37
23/06/1981,4,987.68
24/08/1963,4,694.24
21/11/2008,1,619.49
25/10/1997,11,193.75
23/08/2001,17,846.37
15/07/2008,7,213.35
24/09/1975,15,32.4
27/12/2010,5,391.15
11/09/1984,11,481.91
06/08/1966,13,999.33
23/01/2007,15,462.33
03/05/2004,4,864.33
02/10/1975,10,44.28
01/09/1994,12,636.43
20/02/1982,16,312.86
12/12/1978,15,557.25
06/08/1982,2,735.54
03/06/1973,19,446.73
18/05/1991,2,94.56
27/09/2002,19,845.19
01/10/1964,10,901.63
21/01/2001,2,621.21
22/09/2009,7,966.91
02/03/1963,12,398.75
08/12/1987,7,257.93
15/12/1998,14,603.81
11/06/1963,19,183.46
08/02/1988,12,8.69
05/11/1998,19,405.82
16/07/1999,14,315.59
04/04/1960,11,517.62
24/10/1965,12,516.03
24/03/2006,11,817.91
10/04/1970,4,662.48
10/12/1989,7,751.93
05/11/1985,6,957.38
13/11/1984,5,708.96
29/05/1969,10,95.5
21/11/2005,5,36.57
11/04/2013,18,970.26
20/02/1977,11,667.35
24/05/1983,2,786.07
24/08/2007,9,365.81
04/02/1989,5,406.19
08/01/1975,11,598.97
24/04/1993,0,241.92
21/09/1961,19,582.08
20/06/2003,2,971.88
25/10/1967,1,430.62
11/07/1992,18,920.34
18/02/1987,4,196.96
15/10/1990,12,559.04
04/09/1972,17,134.54
21/02/1964,15,595.87
13/07/1965,1,917.51
27/05/2006,18,733.5
28/06/1962,3,968.46
20/07/1997,18,908.51
09/05/1974,0,83.26
09/07/1999,3,632.31
02/01/2011,17,377.55
26/12/1980,3,655.95
26/02/2011,15,255.69
11/10/1986,3,264.49
19/10/2009,18,774.88
13/09/2008,3,0.16
30/06/2008,13,956.59
14/09/1998,9,927.41
26/10/2008,18,406.58
11/04/2012,17,833.52
24/11/1989,4,25.67
23/08/1984,8,134.59
01/05/2011,7,715.62
17/01/1968,18,93.83
07/07/2002,16,259.83
02/02/1976,3,104.81
23/02/2001,3,45.04
19/04/1973,6,830.21
09/01/1979,0,907.87
18/12/1986,1,483.96
18/11/1987,0,166.9
07/10/1974,9,303.17
18/09/2000,8,224.16
11/07/1968,14,561.94
29/03/1981,12,987.59
17/01/1988,4,352.67
04/01/2001,14,633.63
16/07/1969,4,806.98
10/11/1977,15,862.92
21/07/1983,6,686.47
29/01/1963,10,127.45
26/11/1973,12,67.18
04/10/1970,4,258.43
11/12/1991,0,629.33
12/04/2011,1,295.36
31/10/1979,11,287.11
17/05/1984,9,10.74
24/09/1990,9,229.42
23/05/2009,16,905.12
24/10/1968,10,52.41
06/12/1976,6,184.95
29/06/1986,11,444.14
01/04/1994,18,163.34
24/12/2011,15,710.18
20/11/1980,15,481.22
04/02/2012,5,420.98
26/03/1969,18,734.44
24/06/1966,6,216.43
16/03/2000,0,320.49
23/11/1974,8,652.04
08/11/2011,19,255.27
17/02/2007,18,233.47
08/04/2012,15,134.46
23/03/2005,15,12.16
25/12/2004,19,463.33
31/05/1968,10,341.53
25/09/1978,10,999.73
20/06/1988,3,390.94
28/09/1973,13,154.61
27/01/1992,8,537.89
23/11/2007,15,588.46
12/06/1989,8,797.53
21/02/1984,3,4.85
22/07/1962,2,475.61
15/02/1996,11,460.22
24/09/1966,15,455.29
31/12/1961,5,823.96
20/11/2000,8,140.65
27/07/1985,16,989.56
22/04/1972,2,509.38
20/06/1988,1,68.34
25/03/1998,4,882.22
28/01/1993,3,713.85
28/03/1966,0,545.8
15/10/2007,14,409.33
13/01/1971,0,895.7
28/05/1976,7,593.2
21/02/1966,15,164.34
04/01/1985,2,848.51
24/03/1999,7,410.75
08/11/2014,1,601.62
16/03/1990,13,360.37
31/01/2014,0,281.68
28/04/1982,11,959.35
30/11/1990,10,213.69
08/02/1985,12,452.26
25/01/1986,3,543.29
22/10/1977,18,189.29
06/05/2010,17,715.49
11/05/1982,6,740.9
25/05/1977,14,811.53
26/03/1979,17,748.34
25/10/1975,7,851.49
14/03/2003,14,7.25
29/12/2005,2,821.88
23/12/1987,13,792.32
12/05/1965,10,120.77
23/09/1991,1,341.05
26/05/2012,0,623
22/07/1981,3,667.82
14/08/1999,7,56.65
30/08/1986,11,650.74
08/11/2002,0,613.69
01/09/1960,7,285.7
29/09/1966,4,62.76
11/09/1974,0,529.48
26/10/1979,16,323.19
19/09/1977,5,636.43
27/02/1977,3,837
11/12/1979,0,946.27
09/03/1981,16,839.71
28/03/2010,16,801.28
11/02/2009,10,91.12
17/06/1986,17,493.77
31/08/1969,4,953.04
25/11/1977,6,685.94
22/10/1993,17,169.65
22/04/1984,16,656.08
23/07/2000,9,956.95
30/12/2004,8,543.38
17/09/1961,8,285.68
25/02/2002,19,759.55
09/11/1969,9,655.85
20/10/1992,7,162.8
15/04/2012,3,424.44
26/05/1977,11,939.12
18/03/1976,7,437.45
31/12/2011,13,379.65
23/04/2009,9,517.13
19/11/1960,15,589.88
14/11/2000,4,309.41
12/03/1972,14,308.77
24/08/1992,10,257.89
01/06/2013,7,380.45
06/09/1964,10,552.67
13/11/1997,16,418.5
11/04/1968,13,926.42
10/01/1999,4,979.64
19/06/2012,0,117.98
04/01/2014,16,248.3
09/10/1990,11,786.28
18/04/1998,17,191.88
30/03/1972,16,84.46
17/08/1981,3,225.56
19/12/1989,15,56.15
08/11/1964,4,209.83
10/09/1984,13,410.06
18/01/1978,2,659.61
12/07/1997,1,96.39
15/11/1971,15,173.58
24/02/2005,10,833.77
19/10/1974,3,581.39
09/08/1986,8,317.86
29/10/1972,12,176.53
16/02/2003,18,138.17
07/04/2002,7,657.17
09/10/2014,8,402.67
20/02/1983,3,276.64
14/03/1966,2,47.99
15/05/1964,18,932.9
18/01/2000,8,728.59
22/07/1967,11,959.51
07/10/1972,15,826.74
30/08/1976,7,662.67
06/03/2012,6,409.1
31/03/2009,1,856.38
05/01/1998,6,138.31
02/08/1964,13,940.84
06/03/1970,3,100.4
21/12/1988,10,345.1
31/07/2000,18,964.03
30/10/2002,12,291.94
04/05/1986,0,684.76
24/06/2000,16,956.15
13/08/1963,2,307.91
11/01/1960,6,775.46
31/01/1992,16,116.41
24/10/1971,6,268.51
12/07/1993,5,84.41
20/08/2000,7,535.19
06/12/2006,4,111.31
14/09/1997,13,211.67
05/02/2001,1,962.22
25/07/1988,3,63.09
11/01/1975,7,977.02
02/03/1971,12,390.08
06/02/1967,9,36.94
12/11/2013,7,757.81
05/10/2005,0,711.24
20/01/2010,14,215.54
07/01/1964,11,22.34
13/02/1964,16,635.59
17/10/1971,16,549.81
16/01/1962,11,270.52
08/07/2003,0,186.34
25/04/1978,4,299.16
02/02/1982,17,415.34
17/01/1989,3,431.91
23/10/1966,7,512.66
06/06/2009,16,485.25
24/04/1976,8,206.72
07/04/1986,15,859.96
23/02/1978,14,542.57
02/03/2007,9,696.66
07/03/1971,5,578.09
22/06/2005,15,1.07
17/10/2012,10,43.87
12/06/1962,3,577.44
22/09/1973,18,782.27
17/11/1999,11,265.62
08/10/1971,11,64.97
23/02/1999,17,812.52
27/04/2005,8,299.47
25/04/1994,19,23.9
30/11/2002,2,62.28
18/09/1998,0,423.27
09/06/2012,18,336.12
21/11/2001,19,12.88
15/11/1963,18,637.15
01/01/2005,16,390.5
16/06/1960,1,861.79
21/07/1982,12,165.88
21/11/2008,15,986.75
10/03/1989,11,564.7
23/02/1994,11,653.87
21/09/1993,14,264.75
26/08/1995,14,458.64
06/09/1985,7,819.94
08/11/1987,5,840.24
18/02/1989,8,670.63
26/12/1976,11,604.2
05/04/1980,7,374.42
08/05/1980,9,669.43
18/07/1978,8,714.49
23/02/1969,13,849.53
23/07/1985,11,134.51
02/04/2011,5,695.62
09/04/2012,1,122.8
23/05/1967,9,344.76
26/03/2002,1,822.84
10/08/1966,15,242.82
07/10/1972,8,116.13
10/06/1994,19,714
17/01/2011,17,523.03
25/11/1995,16,907.93
26/10/2013,7,550.06
13/06/1987,12,307.82
22/12/1961,14,114.42
05/07/1983,2,976.68
13/09/1988,14,667.98
08/02/2000,6,159.05
16/04/1991,15,879.56
22/05/1988,18,959.38
01/10/1977,13,704.2
14/07/1994,0,159.86
22/12/1963,12,345.96
30/01/1989,15,5.38
03/07/1981,4,713.7
13/03/1963,7,14.3
02/06/1989,15,170.25
01/12/1964,17,725.39
30/05/1988,12,610.99
31/10/1962,5,275.34
23/03/2004,4,588.9
15/12/2005,7,940.18
27/08/1999,8,476
30/03/2011,1,249.17
24/04/2011,6,644.29
29/04/1993,2,82.29
04/04/2009,14,728.82
03/09/1971,9,741.65
08/08/1966,12,48.12
15/03/2010,13,403.96
06/08/1990,11,787.64
27/11/2002,13,533.36
09/12/1984,17,166.18
23/01/2005,12,790.11
31/10/1964,19,305.89
19/05/1984,6,99.15
22/06/1960,13,199.59
28/06/1997,1,839.36
17/05/2011,11,34.7
30/01/1991,7,436.86
29/03/1982,3,196.77
17/07/1966,19,959.27
01/03/2011,6,775.7
07/04/1964,16,937.6
26/06/1966,18,59.16
31/03/1994,10,523.57
01/12/1997,1,776.9
14/02/2004,19,15.44
01/07/1983,4,200.43
26/11/2008,1,659.61
10/06/1979,4,280.89
14/07/2008,17,719.88
20/05/2008,18,984.9
07/07/1990,13,973.79
30/03/1977,15,759.78
08/09/1962,4,777.84
19/09/1972,14,505.57
15/08/2001,19,480.43
19/11/2012,2,665.08
14/11/2001,0,454.11
27/09/1980,4,665.18
05/01/1978,15,176.51
14/11/1971,2,283.74
19/01/1997,1,280.74
14/11/2013,7,896.03
10/02/1962,8,100.09
15/12/2013,6,522.66
23/02/1967,13,85.41
28/08/1966,18,195.11
16/12/1993,17,324.57
01/07/1991,19,144.53
20/06/1990,15,847.5
06/06/1972,0,460.48
22/12/1986,4,173.84
17/03/1978,5,146.37
20/10/1963,18,728.22
09/11/1989,12,393.38
11/04/1969,2,995.36
15/02/1999,1,610.33
23/07/2012,12,156.86
28/12/1964,10,477.39
06/10/1987,5,98.34
20/05/1960,10,462.41
13/08/1977,8,110.44
10/11/1991,1,762.06
04/09/1994,19,953.89
17/12/2006,5,149.98
15/12/2010,1,697.69
02/03/2014,15,362.7
23/11/1989,0,461.63
17/04/1978,17,293.13
10/05/1984,5,850.27
09/07/2011,14,741.59
06/05/1999,5,14.25
21/05/1962,12,877.4
23/05/1963,15,335.86
30/11/1996,9,957.75
14/11/2002,0,236.98
