23/03/2002,7,668.04
16/09/2013,18,222.4
19/12/1992,1,540.41
23/07/2009,7,358.1
19/12/1966,18,421.03
04/03/2003,13,306.38
24/03/1986,19,988.24
03/01/2014,10,372.01
04/10/1989,6,742.74
06/04/1963,3,658.87
09/10/2009,2,712.23
12/06/2001,2,172.66
14/02/1982,10,918.04
17/01/1993,14,220.56
23/07/2001,11,161.06
13/04/1973,6,102.71
28/02/1988,8,890.79
21/08/1992,19,651.66
18/02/1990,8,938.32
03/07/1990,9,442.03
25/05/1980,4,350.22
31/12/1985,10,55.01
23/03/1999,5,321.2
25/03/1978,5,590.1
04/10/1999,10,636.84
28/12/1979,1,230.49
16/01/2010,18,186.75
04/05/2006,6,506.69
12/01/1973,19,61.18
22/12/2008,2,493.97
24/02/2010,19,801
16/06/1990,1,411.26
15/06/1967,17,319.84
10/03/2001,14,458.13
22/05/2003,17,376.48
18/05/2008,18,590.1
14/12/1996,1,752.6
11/08/1996,3,755.79
20/01/1972,10,222.47
10/08/1974,2,727.85
27/04/1969,3,212.86
16/09/1981,7,487.69
15/11/1983,9,700.26
10/04/1971,14,465.76
22/12/2004,18,320.57
27/11/2008,11,197.62
16/12/1961,5,51.83
02/11/1991,7,894.48
03/05/1985,1,832.79
04/02/2011,10,416.76
21/02/1979,18,495.82
28/04/1984,5,412.19
19/06/1996,7,801.57
01/07/1987,8,277.27
17/11/1963,8,778.45
29/07/1994,5,821.84
07/04/1971,9,91.99
25/08/2005,8,371.74
08/05/1967,11,629.89
07/02/1962,11,701.92
16/01/1977,0,705.52
11/04/1960,7,930.94
07/05/2014,8,307.81
20/02/1990,5,965.51
31/05/2005,16,194.52
26/01/2001,7,506.09
18/08/1993,16,610.22
14/04/1968,10,120.51
22/08/1960,8,263.22
15/12/1974,9,675.4
22/01/2011,17,408.64
09/05/1966,17,61.81
05/02/1992,4,429.12
05/05/1989,4,846
17/03/1988,0,890.19
15/08/2003,16,261.88
14/06/1997,18,365.41
28/09/1987,0,993.09
18/12/1977,18,303.83
03/11/2001,10,981.5
24/05/2006,15,261.25
16/03/2008,12,167.24
13/03/1964,3,81
12/02/1990,2,595.74
21/12/2001,4,220.97
28/12/1982,18,809
13/08/1969,6,745.02
10/12/1976,14,322.64
16/06/1992,9,376.75
17/08/1982,10,336.52
17/04/1962,4,36.18
03/09/2012,18,553.56
24/05/1992,17,11.5
31/07/1960,7,117.55
13/02/2008,17,160.84
07/06/2001,7,613.54
22/12/2010,17,579.17
25/05/2010,19,801.24
16/05/1966,2,23.41
24/01/2003,1,128.93
20/08/1973,1,69.62
16/03/2006,19,68.48
28/08/1969,14,718.42
29/11/2013,9,247.05
02/12/2006,11,693.35
13/12/2003,0,160.99
04/12/1980,15,448.3
08/05/1978,16,738.41
27/04/1990,8,358.36
05/02/1966,1,69.98
20/06/1965,2,388.23
03/12/2009,19,517.19
22/04/1966,2,877.52
21/11/2004,11,4.56
01/07/1966,15,845.19
04/09/1979,6,339.22
12/10/1985,17,279.02
07/12/1964,16,717.88
12/04/1976,11,351.95
18/02/2013,2,379.15
02/12/1988,10,996.2
07/10/1973,17,445.94
19/08/1964,16,99.55
18/08/1968,19,49.45
01/05/1970,0,84.74
30/09/2002,0,609.4
09/09/1964,17,343.26
09/08/2000,11,803.96
19/08/1985,10,956.32
17/12/1973,8,42.98
04/08/2006,16,117.15
18/06/1964,5,767.3
21/04/1998,11,427.24
13/09/1961,17,350.1
31/08/2007,3,761.45
02/02/1983,16,848.7
10/11/1978,19,158.89
02/10/1965,1,32.23
07/04/1977,12,404.52
14/10/1990,3,535.15
09/02/1999,8,814.01
28/09/1987,18,312.58
16/06/1986,18,647.56
02/06/1998,2,813.47
12/07/2004,18,468.53
02/10/1999,14,63.67
17/02/1992,18,275.77
28/05/2014,0,644.67
19/05/1968,11,3.28
18/04/1964,6,955.54
12/01/1980,7,863.03
28/06/1978,12,106.22
02/07/1989,12,353.26
01/12/2006,0,868.8
17/11/2000,3,650.52
02/12/2013,10,729.1
03/01/1972,0,614.16
29/06/1975,10,761.8
27/02/1961,0,60.61
17/11/2002,1,686.41
07/11/2010,1,96.79
07/07/2004,13,545.69
06/01/1995,4,657.81
08/09/1969,12,338.68
24/08/1983,14,479.29
30/10/1981,15,103.9
19/07/1984,3,287.5
09/02/1974,1,208.82
19/05/1975,0,235.86
22/12/1967,14,394.75
23/05/2007,12,510.78
01/05/1973,19,745.43
24/05/1997,16,517.27
31/08/1982,7,595.81
14/01/2011,0,310.31
08/05/1996,12,238.29
30/03/2008,19,624.66
16/04/2003,9,488.57
16/06/1994,12,367.05
22/02/1975,16,973.33
20/07/1993,15,152.34
02/07/1976,16,739.36
02/09/2002,10,2.02
27/06/2003,12,156.86
24/06/1960,8,779.02
13/09/1975,11,409.64
01/04/2010,12,139.58
05/06/1960,16,299.99
24/01/1987,4,558.54
27/03/1979,15,924.1
20/01/2014,10,380.5
28/07/1962,6,633.99
17/03/2008,12,402.42
19/12/1960,2,839.37
28/12/1975,16,472.9
19/05/1998,1,725.9
06/05/1961,10,255.73
24/06/1968,17,88.96
18/04/2000,1,138.6
11/03/1965,12,781.36
01/08/1996,2,246.38
10/08/1990,3,932.14
30/09/2012,4,349.49
01/01/1971,17,157.38
12/03/2002,17,834.87
10/06/1962,5,604.52
25/05/1975,14,755.59
21/10/1980,11,363.03
14/07/1995,5,707.41
11/01/1998,0,657.88
17/04/1981,1,41.21
16/01/2008,2,299.31
22/09/2004,3,839.8
17/01/1974,10,184.33
25/11/1973,13,529.78
02/08/2000,6,682.21
21/12/1968,12,812.99
28/05/2008,6,546.87
24/03/2007,2,370.61
27/08/1986,11,503.71
25/10/1966,10,82.96
29/11/2002,0,884.02
20/03/1961,3,122.2
31/08/1998,16,15.71
10/02/1965,1,498.85
29/01/1998,3,520.19
24/06/1970,11,496.97
10/02/1999,8,70.3
20/09/1972,15,922.32
21/02/1983,12,496.64
04/11/1962,11,451.22
30/06/1995,9,717.14
18/03/2001,13,329.91
01/08/1998,0,739.63
19/11/1963,18,691.86
25/03/2003,14,745.13
22/05/1976,0,276.92
04/12/1963,18,902.88
12/03/1984,7,27.79
06/08/1972,9,359.96
13/06/1984,0,67.25
24/05/1979,11,660.47
22/05/1986,1,819.15
13/04/1967,6,413.34
02/08/1992,13,408.33
03/10/1987,13,184.87
29/03/2008,6,71.41
22/07/1977,14,541.5
23/03/1967,10,733.38
09/04/1973,13,720.82
25/08/1975,6,484.27
01/04/1975,1,232.2
12/10/1965,17,745.41
21/05/1979,2,562
30/10/1980,0,996.38
26/06/1993,17,219
18/10/1981,3,78.3
30/05/2007,16,351.1
06/05/1975,17,67.51
07/08/1981,2,700.42
21/06/1964,2,279.63
16/04/1973,18,457.38
20/04/2014,1,108.38
24/09/2009,4,698.8
11/10/1976,17,598.48
05/02/2012,10,237.19
19/11/2000,8,106.33
02/01/2004,13,409.99
30/12/2009,7,308.39
02/08/1970,4,253.67
15/08/1985,2,601.23
27/06/1990,17,649.76
05/02/2006,17,511.35
06/09/1997,15,21.01
20/03/1982,17,741.43
15/01/1985,12,476.48
04/07/1989,0,553.66
19/02/1977,8,546.68
12/01/1978,19,193.42
19/07/1969,4,762.02
05/06/1982,1,337.37
20/06/1997,9,871.85
09/11/2005,5,191.39
19/09/1979,5,893.98
01/03/2000,10,933.26
18/03/1978,11,955.5
25/12/1960,3,994.65
13/09/1963,4,922.13
01/10/1995,10,992.34
12/12/2005,10,612.37
13/07/1975,14,470.85
28/03/1984,17,310.75
13/03/1995,9,512.07
16/06/1971,5,797.59
02/03/1997,1,441.85
26/06/1983,10,25.75
26/09/1983,10,541.99
08/04/2006,15,332.58
08/02/1974,5,816.99
31/12/1963,6,971.72
11/11/2007,8,410.68
04/03/1971,9,187.65
02/07/1961,1,394.76
09/02/1977,11,798.92
06/06/1978,3,21.37
09/03/1964,10,675.54
07/04/1963,16,539.14
15/07/1983,17,823.8
26/06/1977,12,698.64
04/05/1973,6,368.57
15/01/2013,11,730.84
17/04/1960,9,249.05
13/05/1989,9,971.38
27/12/1970,16,228.41
07/04/2003,19,256.39
16/03/1977,11,30.32
19/04/1974,7,549.8
25/04/1988,9,333.38
12/12/2003,2,29.31
28/09/1969,9,616.68
17/10/1974,2,594.68
04/10/1964,19,702.26
24/03/1999,10,738.08
16/07/1979,7,390.4
17/11/2008,18,186.92
31/07/2008,16,46.45
21/04/1987,8,184.24
15/03/1970,1,949.14
15/08/2004,5,683.45
18/01/1986,13,834.47
14/10/2011,5,811.94
23/05/1986,13,409.67
13/02/2010,10,393.1
23/02/2008,15,822.86
24/04/1966,16,36.5
29/03/1990,19,667.22
10/07/1976,9,721.25
20/05/1974,6,197.14
31/03/1964,9,54.81
22/09/1962,15,18.13
02/04/1999,1,617.23
09/03/2012,5,674.3
13/08/1986,17,364.41
21/02/1991,19,745.85
25/08/2007,14,811.35
05/08/1994,12,345.14
03/11/2010,13,230.66
25/02/1994,15,181.47
06/05/1995,1,950.75
09/01/1986,3,680.22
04/02/1961,19,822.92
12/07/2010,12,380
20/03/2014,4,333.91
20/04/1995,17,987.5
11/09/1987,17,690.89
30/09/1983,14,901.82
17/04/2007,7,503.33
16/11/1966,15,692.74
07/04/1964,7,671.18
22/10/1972,11,256.83
30/03/1979,4,484.3
03/05/2005,2,115.5
29/12/1960,8,201.71
21/07/1961,6,354.05
24/01/1967,1,954.45
10/04/1999,5,933.98
28/07/1960,17,378.4
26/09/1998,13,805.2
13/07/1966,9,94.94
19/06/2010,9,271.39
03/12/1968,18,913.31
10/01/2011,0,153.74
21/04/2005,0,308.53
25/09/1977,4,294.4
04/08/2001,7,447.7
06/06/1967,0,43.6
02/04/1993,12,393.01
15/12/1992,16,390.99
10/09/1999,18,435.97
21/07/1984,9,2.9
28/10/2008,13,130.83
15/08/2007,1,390.65
28/02/2005,0,47.99
14/02/1985,13,897.68
25/07/1984,14,596.29
29/12/1970,15,903.97
28/05/1964,0,237.56
18/11/1961,4,209.54
01/02/1980,2,791.38
12/02/2001,6,691.71
23/01/1998,16,293.47
28/02/1990,11,108.33
05/02/1985,5,499.62
07/08/2011,12,25.41
28/01/1981,6,827.64
12/06/1978,5,827.11
04/08/2014,13,494.45
26/09/2002,7,271.68
17/08/1991,13,260.92
31/12/1982,17,101.62
01/07/1976,10,454.21
06/02/2000,13,422.09
23/11/1966,10,442.74
05/11/1972,7,410.06
06/11/2011,15,120.84
09/06/2014,19,998.02
20/11/2004,9,84.28
11/02/1980,11,441.41
20/11/1993,3,392.15
02/07/1965,16,687.22
09/09/1960,6,197.85
29/08/2014,10,631.46
10/11/1994,2,160.21
16/02/1989,3,213.69
06/08/2000,0,716.61
01/09/2002,1,736.01
04/08/1982,10,798.54
13/12/1995,1,307.23
30/07/1992,13,918.74
07/11/1992,4,258.83
03/03/2011,10,261.06
08/04/1989,9,221.89
30/01/1976,13,199.23
13/11/1975,16,119.79
16/02/1972,15,783.49
01/07/1985,6,54.06
19/08/1960,4,120.31
18/02/1995,11,234.36
17/03/2002,2,175.37
23/05/1991,17,131.92
23/03/1995,9,527.71
03/01/2002,4,680.9
31/12/1993,0,656.41
12/09/1999,5,986.72
17/12/2002,1,845.35
21/05/2010,3,855.41
06/02/2006,8,125.61
18/05/1989,14,874.77
07/08/2014,17,454.83
11/04/1988,16,456.19
27/07/1967,0,654.91
20/08/1984,0,495.59
18/06/1969,0,329.01
24/10/1986,16,301.6
24/09/2000,11,871.1
21/12/1968,10,447.07
18/04/2013,3,820.14
19/10/1979,10,864.43
23/12/1966,6,730.59
12/02/1975,7,73.14
12/11/1964,10,703.48
01/04/1998,14,4.47
07/08/1978,15,1.32
03/05/2005,0,691.92
22/07/1987,13,246.03
02/09/1967,4,698.93
04/10/2014,10,544.17
02/04/1970,8,744.58
13/01/2001,8,207.91
20/11/1975,10,605.79
06/11/2006,17,233.49
20/04/1998,4,175.3
01/08/2006,3,290.21
29/06/2002,16,50.62
29/12/1997,8,72.25
24/11/2001,13,342.12
23/12/2008,8,618.4
24/04/2000,15,500.69
31/05/1995,9,741.56
03/12/2009,10,966.56
13/02/1982,8,394.35
20/11/1984,15,782.7
15/10/2004,1,478.03
20/09/1985,12,56.35
13/10/2001,11,862.73
21/10/1968,1,211.64
29/10/2007,18,794.22
09/08/1973,0,381.6
12/11/1997,1,218.77
10/12/1971,10,427.99
30/01/1971,16,148.36
30/08/1978,13,948.39
20/02/1999,14,35
22/10/1974,18,89.4
25/10/2003,13,229.12
22/10/1988,0,997.4
18/07/1979,0,203.05
20/09/2009,7,630.01
16/09/2004,10,49.44
23/09/1998,18,356.41
05/04/1990,16,274.67
06/05/1965,8,87.04
24/06/1999,4,540.63
15/10/1974,18,496.4
04/12/1974,9,442.33
04/05/1977,19,498.94
28/05/2002,12,803.56
09/01/1976,6,380.05
03/05/2012,1,225.09
07/05/1976,12,603.08
30/05/1982,16,608.61
27/02/1971,5,149.4
21/03/2010,3,219.26
08/03/1964,8,503.47
07/06/1962,4,139.14
22/02/1987,0,876.41
16/08/1993,4,36.26
02/07/1963,7,639.89
27/12/1980,14,345.38
03/12/1996,2,995.48
30/11/1979,15,781.27
16/04/2014,15,769.84
06/06/2000,7,616.55
10/05/1999,11,651.18
15/02/1981,9,126.69
26/01/1997,4,773.49
01/07/1971,9,788.38
14/01/1969,11,27.75
08/09/1982,18,203.23
02/05/2006,15,908.82
01/01/1979,3,781.86
09/04/1990,5,778.41
04/01/1961,18,169.2
07/04/2014,15,680.68
08/10/2014,1,415.68
18/11/1972,13,943.14
18/01/1989,14,425.08
21/01/2005,4,742.07
08/02/2008,14,151.07
07/09/2001,2,232.73
26/05/2013,6,15.45
29/10/1979,15,219.78
15/09/1978,12,711.96
13/03/2003,1,265.27
15/03/1965,17,804.55
18/08/1960,7,548.77
09/06/1978,8,677.02
23/01/1980,16,267.37
27/08/1990,16,524.21
04/01/1998,12,310.94
15/01/1990,8,261.96
07/11/2001,13,898.65
02/06/2009,11,774.58
11/04/1964,7,703.65
29/07/1967,15,601.37
05/05/2005,10,221.7
09/05/1985,19,507.97
04/01/1994,12,112.2
25/09/1981,1,899.06
29/08/2006,7,422.97
09/01/2005,7,445.42
30/07/1977,1,827.6
02/09/2008,18,844
20/07/1987,7,691.94
19/12/1973,8,262.95
09/09/1965,13,237.36
07/02/1999,11,686.14
09/12/2000,0,686.05
31/01/1990,2,241.23
25/01/2001,3,821.78
09/11/2014,12,332.2
24/09/1991,10,248.51
08/03/1968,13,397.25
18/01/2006,16,11.71
09/05/1993,1,756.09
15/04/2013,5,503.96
01/04/1967,5,910.96
17/02/2006,13,406.55
06/02/2006,1,921.89
20/11/1979,17,133.6
10/11/2000,7,921.96
08/04/1990,19,11.81
03/11/1994,6,289.43
27/01/2000,0,527.1
08/03/2011,7,503.45
11/09/1973,17,36.1
23/12/1995,5,813.37
03/04/1970,12,622.79
02/02/1963,12,820.16
22/02/1967,3,385.33
02/11/1966,19,156.19
28/06/1973,11,580.58
07/11/1981,7,146.52
17/09/1971,6,310
19/05/1981,1,613.79
02/05/1975,10,983.95
27/05/1978,5,558.59
14/06/1961,17,697.05
28/02/1962,5,999.61
29/07/1982,6,37.67
30/07/1998,5,719.95
09/11/2009,8,252.77
11/08/2003,0,448.81
30/11/1973,11,217.36
12/06/1990,0,256.87
03/01/1975,16,297.22
08/01/2005,3,788.81
15/11/1960,5,34.89
25/11/1978,17,762.09
14/09/2004,0,82.43
30/03/1960,11,775.67
23/05/2004,18,10.39
09/03/1972,14,479.05
25/04/1991,8,458.23
30/01/1981,13,117.91
03/02/1984,19,587.25
22/02/2001,17,200.13
26/12/1963,5,339.31
04/05/1983,3,800.17
15/11/2005,7,590.5
10/09/1996,17,862.42
23/09/1991,4,775.69
15/01/1972,18,778.84
24/11/1976,19,912.36
05/08/1993,11,743.64
29/01/1963,12,496.11
07/06/1987,6,649.73
22/10/1980,8,410.05
16/05/1975,17,48.39
22/01/1994,4,580.23
01/06/2012,17,385.34
21/10/2001,13,521.87
30/07/2012,11,31.47
22/10/1981,11,420.22
05/06/1974,9,704.98
09/09/1963,0,846.55
05/12/1993,18,630.22
19/06/1981,6,355.8
12/05/1963,2,75.25
16/05/1973,17,888.93
27/09/2003,16,871.59
14/05/1986,14,309.65
25/03/1991,10,742.27
19/09/1993,18,351.97
09/02/1962,12,82.58
21/01/1969,3,410.76
22/03/1990,18,568.66
03/11/1977,14,750.24
21/03/2001,19,163.99
17/03/2004,12,973.36
24/02/1973,2,789.27
25/12/2001,6,734.69
27/10/1964,8,887.64
12/08/2008,18,297.87
19/11/1962,13,109.21
25/03/1980,11,351.25
07/10/1986,18,346.24
01/10/1964,5,577.31
31/10/1987,16,846.17
21/02/2002,15,507.61
18/02/1967,13,322.62
15/05/1962,12,729.15
15/06/1997,15,65.75
20/04/1977,8,193.17
30/01/1997,17,451.71
16/11/1968,4,227.19
07/11/1978,11,874.79
14/06/2008,1,486.15
12/09/1998,19,623.63
16/04/1966,13,981.76
20/01/2009,3,221.89
11/11/1977,9,90.28
17/08/1998,11,120.27
08/07/1998,18,9.03
17/03/1975,14,707.83
02/09/1962,3,69.62
29/06/2001,1,490.62
02/08/2009,13,41.08
14/05/1960,4,30.64
02/06/2007,9,596.29
27/06/1961,8,151.18
21/08/1970,4,358.68
23/04/2009,11,780.76
01/08/1967,17,889.58
17/05/1977,11,148.32
06/09/2008,3,976.89
27/05/1976,6,361.6
08/02/1999,3,108.15
15/07/1964,3,438.26
16/08/1975,8,881.33
24/03/1995,2,838.64
19/10/1980,10,758.86
31/10/2003,11,427.98
30/10/1986,14,298.96
23/06/2009,9,517.94
17/01/2014,0,206.07
10/09/1969,17,376.97
20/08/1965,7,992.11
20/01/2012,2,20.1
16/02/1967,10,104.71
28/11/1989,19,584.75
24/03/1982,11,288.02
05/01/2005,8,550.61
27/08/1978,5,38.27
27/10/2004,12,83.26
13/02/2001,16,998.92
19/08/1962,12,971.03
30/08/2013,4,319.76
09/01/1970,4,815.59
27/11/1973,4,548.17
19/04/1966,6,146.97
15/08/1997,16,809.05
24/11/2005,0,14.27
16/10/1964,18,498.55
04/06/2011,1,890.19
25/12/1979,4,714.37
18/02/2014,12,692.5
01/11/1966,10,276.94
07/04/1991,5,621.44
22/12/1977,15,678.77
25/02/2002,0,830.33
12/07/2000,13,207.16
13/03/2011,18,659.04
04/12/1984,9,3.93
24/08/1971,1,975.98
08/12/2006,19,999.01
14/07/2008,4,785.23
24/09/1964,3,634.42
14/08/2007,13,588.5
15/11/1983,9,596.23
26/06/2004,2,458.28
12/02/1969,11,514.74
30/03/1969,18,523.46
17/12/1995,7,759.75
02/02/1974,19,722.69
06/08/2012,1,139.2
12/06/1976,4,607.19
13/09/1992,0,955.2
03/05/1987,10,523.35
16/10/1988,5,542.04
27/02/1976,12,257.66
06/04/1980,6,24.52
06/10/1986,14,751.54
09/02/1990,16,619.89
16/03/1998,11,591.9
29/05/1996,19,751.58
07/07/1963,3,941.25
23/11/1969,3,543.83
15/10/1976,5,409.61
28/02/1967,11,780.1
11/06/2002,4,94.36
09/10/1986,8,100.49
06/03/2008,16,861.84
18/12/1982,8,410.02
31/08/1999,19,640.98
03/02/2003,4,103.99
28/08/1996,1,501.32
11/11/1961,5,584
22/11/1990,9,38.66
09/04/2007,14,540.74
17/08/1965,12,767.24
18/02/2006,13,881.11
10/04/1997,0,980.05
08/08/1992,16,848.37
17/10/1968,1,782.76
02/05/1972,14,558.09
02/02/1997,7,612.82
14/11/1997,18,688.2
29/08/1984,16,637.28
15/02/2011,18,621.17
28/01/1991,10,579.34
06/07/1990,15,747.4
09/01/1962,2,88.18
21/02/2012,9,572.35
19/01/1971,19,55.44
10/07/1969,15,502.29
31/12/1998,6,848.45
14/01/1968,18,854.1
10/01/1988,3,308.6
21/01/1963,10,488.85
29/03/1981,5,326.43
26/02/1982,18,115.02
28/01/1991,16,605.16
18/06/1989,8,459.13
18/02/1982,3,853.15
30/01/1963,17,236.32
14/09/2000,14,575.01
21/10/1970,12,854.3
03/10/2001,1,70.31
29/07/2004,18,595.2
14/12/1997,10,388.54
20/10/1966,14,295.54
21/07/1993,6,258.4
27/03/1984,2,296.01
23/10/1971,18,317.21
27/06/2002,9,282.93
01/10/2010,10,959.65
01/04/1965,6,73.89
04/03/2006,4,433.18
23/05/2012,10,1.04
20/04/2010,2,294.53
20/12/2006,18,267.59
06/06/1992,19,356.89
16/11/2011,4,56.2
23/02/1963,7,883.03
08/08/1974,19,669.79
28/04/1974,18,83.58
23/11/1978,11,116.15
27/04/1967,19,263.63
24/11/1960,15,192.71
20/07/2010,9,10.61
12/06/1990,10,787.07
29/07/2006,12,152.92
03/11/1978,8,135.68
04/12/2012,14,346.86
12/06/1962,5,645.85
07/07/1990,1,807.69
17/08/1997,13,408.65
18/06/1988,9,113.94
01/06/1995,15,147.32
11/06/1967,0,139.27
24/01/1987,5,351.68
14/05/1982,13,945.96
04/08/1981,14,146.67
01/04/1991,11,86.15
05/09/1982,14,795.45
10/12/1988,6,860.41
20/10/1992,3,16.5
06/05/1966,7,76.06
27/07/1992,16,731.41
02/08/1962,14,107.39
21/10/1978,15,795.97
05/11/1977,8,202.87
17/03/1983,17,402.6
17/08/1978,9,107.51
19/11/1990,18,486.25
15/06/2003,19,6.05
22/08/2006,7,787.15
31/07/1991,17,361.11
10/10/1968,3,502.1
04/06/1975,8,472.21
27/01/1991,14,326.67
30/05/1962,3,52.17
23/02/1994,5,403.42
25/05/1982,11,78.2
02/09/1979,7,350.04
18/03/1999,12,879.71
27/01/1969,2,363.97
10/06/1984,15,364.15
14/03/1997,2,960.68
22/03/1979,14,428.07
07/05/2010,3,385.76
15/08/2004,18,662.91
09/07/1993,6,191.51
07/09/1976,9,134.32
19/09/1986,18,38.65
10/10/1962,3,218.23
19/04/1984,8,986.57
13/02/1991,7,626.96
19/06/1988,4,493.53
22/02/1967,3,999.73
15/12/1970,1,42.02
09/01/1969,13,894.59
26/06/1994,12,825.56
03/07/1996,1,66.28
08/12/1966,13,731.67
04/09/1986,16,396.6
13/05/1962,19,990.95
15/03/1976,15,342.43
04/02/2010,13,253.07
15/01/1965,5,850.05
13/04/1990,3,525.88
24/06/2006,16,153.61
18/09/1985,3,760.4
30/08/1963,10,17.44
01/09/1990,13,880.76
19/05/2000,8,816.35
18/09/1976,17,598.79
16/06/1990,4,380.23
30/03/1997,19,385.78
06/12/1965,11,998.61
26/04/1964,18,822.17
29/04/2011,15,110.46
18/11/2012,19,145.7
11/05/1968,19,452.75
26/11/1972,13,962.98
16/03/1997,6,250.84
26/04/1969,14,682.02
18/11/1988,14,80.65
04/04/2005,4,526.66
21/01/1978,1,478.55
17/01/1961,10,880.4
29/01/2008,18,115.1
20/02/1994,16,907.91
09/02/1981,9,263.42
08/02/1974,17,758.55
24/01/1960,5,495.97
11/05/1984,4,367.59
22/02/1971,4,633.75
04/07/2006,1,747.34
26/02/1961,6,282.12
06/04/1970,2,370.78
05/01/1988,11,135.71
23/09/1963,7,572.67
10/08/1970,6,171.54
23/05/1969,14,965.94
20/06/1997,15,912.62
12/04/1987,17,440.4
08/03/2010,16,902.41
28/09/1983,1,984.06
14/05/1963,1,140.21
24/12/1978,12,59.41
